ASX Code,Date,Price sens.,Headline
WAF,23/08/2023  1:09 PM,,Change in substantial holding  3  pages  712.2KB
SVM,23/08/2023  1:09 PM,,Results of Meeting  2  pages  553.9KB
PAT,23/08/2023  1:02 PM,,Application for quotation of securities - PAT  6  pages  27.3KB
IOU,23/08/2023  1:01 PM,,Ceasing to be a substantial holder - First State  3  pages  229.3KB
MCY,23/08/2023  12:59 PM,,Application for quotation of securities - MCY  6  pages  29.3KB
GOO,23/08/2023  12:58 PM,,GOOD - August 2023 Distribution Timetable  2  pages  106.6KB
CAN,23/08/2023  12:58 PM,,Proposed issue of securities - CAN  5  pages  27.3KB
OAU,23/08/2023  12:57 PM,,Crown Prince Delivers Further High Grade Gold Results  39  pages  4.2MB
AGI,23/08/2023  12:50 PM,,H1CY23 Results General Investor Conference Call  1  page  75.9KB
CIN,23/08/2023  12:48 PM,,Appointment of Company Secretary  1  page  569.8KB
SGL,23/08/2023  12:47 PM,,2023 AGM and B Class Meeting voting results  3  pages  187.7KB
AOF,23/08/2023  12:46 PM,,Release of FY23 Results and Briefing Session  1  page  104.4KB
RBL,23/08/2023  12:43 PM,,FY23 Results Webcast Transcript  11  pages  354.5KB
HGV,23/08/2023  12:42 PM,,HGV ANNOUNCES APPOINTMENT OF NEW INVESTMENT MANAGER  6  pages  231.5KB
CHZ,23/08/2023  12:34 PM,,Ceasing to be a substantial holder from MS  6  pages  283.1KB
CTW,23/08/2023  12:33 PM,,CitiFirst COL Instalment MINIs Dividend  1  page  33.2KB
PGG,23/08/2023  12:30 PM,,PGG NAV Estimate as of 16.08.2023  1  page  61.6KB
PCI,23/08/2023  12:30 PM,,Daily Net Tangible Asset Statement  1  page  177.0KB
GFL,23/08/2023  12:29 PM,,Preliminary Final Report - Appendix 4E  23  pages  6.9MB
ECP,23/08/2023  12:27 PM,,Preliminary Final Report - Appendix 4E  32  pages  3.0MB
MKR,23/08/2023  12:26 PM,,Change of interests of substantial holder  3  pages  150.4KB
MKR,23/08/2023  12:21 PM,,Cleansing Notice  1  page  378.2KB
VG1,23/08/2023  12:20 PM,,Notification of cessation of securities - VG1  4  pages  23.8KB
RG8,23/08/2023  12:16 PM,,Notification of cessation of securities - RG8  4  pages  23.8KB
MOT,23/08/2023  12:14 PM,,Daily Fund Update  1  page  189.1KB
PNV,23/08/2023  12:13 PM,,FY23 Results Presentation  10  pages  850.0KB
PNV,23/08/2023  12:10 PM,,Appendix 4E and FY23 Financial Statements  81  pages  2.0MB
PRM,23/08/2023  12:08 PM,,PRM Maps Big Apple Seismic Data Gulf of Mexico  3  pages  747.0KB
ADN,23/08/2023  12:07 PM,,Webcast on the results of the 2023 DFS  2  pages  388.8KB
GCI,23/08/2023  12:07 PM,,Net Tangible Asset Backing  1  page  203.3KB
IXC,23/08/2023  11:58 AM,,Invex issued US patent for Traumatic Brain Injury  2  pages  217.8KB
ZMM,23/08/2023  11:58 AM,,Proposed issue of securities - ZMM  5  pages  27.8KB
ALA,23/08/2023  11:56 AM,,Results of Meeting  2  pages  259.6KB
AMH,23/08/2023  11:52 AM,,Appendix 4G and 2023 Corporate Governance Statement  25  pages  1.0MB
MYE,23/08/2023  11:51 AM,,Update - Proposed issue of securities - MYE  6  pages  32.0KB
AMH,23/08/2023  11:50 AM,,2023 Annual Reports and AGM Documentation  105  pages  5.5MB
BPM,23/08/2023  11:49 AM,,Notification of cessation of securities - BPM  4  pages  23.9KB
MYE,23/08/2023  11:47 AM,,Update - Proposed issue of securities - MYE  8  pages  37.7KB
MYE,23/08/2023  11:46 AM,,Second Supplementary Prospectus  6  pages  323.2KB
MTS,23/08/2023  11:46 AM,,Notification of cessation of securities - MTS  4  pages  23.7KB
MTS,23/08/2023  11:44 AM,,Notification of cessation of securities - MTS  4  pages  23.7KB
MXT,23/08/2023  11:43 AM,,Daily Fund Update  1  page  150.6KB
NEC,23/08/2023  11:35 AM,,Notification of cessation of securities - NEC  4  pages  23.8KB
FWD,23/08/2023  11:25 AM,,2023 Calendar of Key Dates  1  page  116.0KB
NXT,23/08/2023  11:23 AM,,Contracted Utilisation Update  2  pages  111.0KB
CTW,23/08/2023  11:22 AM,,CitiFirst ARB Instalment MINIs Dividend  1  page  62.1KB
AVA,23/08/2023  11:19 AM,,Annual General Meeting and Director Nominations  2  pages  169.6KB
QRI,23/08/2023  11:19 AM,,Estimated NTA as at 21.08.2023  1  page  127.0KB
AAU,23/08/2023  11:18 AM,,Environmental Licence Issued for La Demajagua Gold Mine  3  pages  405.8KB
CNI,23/08/2023  11:13 AM,,Notification of cessation of securities - CNI  4  pages  23.8KB
BGA,23/08/2023  11:08 AM,,Notification of cessation of securities - BGA  4  pages  23.7KB
PPG,23/08/2023  11:06 AM,,Annual Report to shareholders  123  pages  1.4MB
KMD,23/08/2023  11:02 AM,,Change in substantial holding  2  pages  121.6KB
WOR,23/08/2023  11:02 AM,,Update - Dividend/Distribution - WOR  4  pages  24.9KB
PPG,23/08/2023  10:59 AM,,FY23 Investor Presentation  24  pages  5.6MB
CTW,23/08/2023  10:59 AM,,CitiFirst NCM SFIs Dividend Final Amount  1  page  60.2KB
PPG,23/08/2023  10:58 AM,,FY2023 Results announcement  6  pages  52.7KB
PPG,23/08/2023  10:55 AM,,Appendix 4G  13  pages  386.5KB
PPG,23/08/2023  10:53 AM,,Preliminary Final Report  1  page  16.7KB
EXL,23/08/2023  10:50 AM,,Ceasing to be a substantial holder  2  pages  171.0KB
EQR,23/08/2023  10:46 AM,,S708A Cleansing Notice  1  page  110.0KB
EQR,23/08/2023  10:43 AM,,Application for quotation of securities - EQR  6  pages  27.9KB
ACL,23/08/2023  10:42 AM,,Initial Director's Interest Notice - C Bartlett  2  pages  990.8KB
CTW,23/08/2023  10:39 AM,,CitiFirst SCG SFI MINIs Dividend Final Amount  1  page  59.9KB
