ASX Code,Date,Price sens.,Headline
TAH,02/04/2026  4:19 pm,Â,Notification of cessation of securities - TAH  4  pages  15.3KB
RMS,02/04/2026  4:18 pm,Â,Notification of cessation of securities - RMS  4  pages  14.7KB
ARR,02/04/2026  4:18 pm,Â,Notification regarding unquoted securities - ARR  9  pages  24.3KB
TLX,02/04/2026  4:18 pm,Â,Ceasing to be a substantial holder  4  pages  214.5KB
VHY,02/04/2026  4:18 pm,Â,Distribution Tax Estimates  3  pages  238.4KB
VGS,02/04/2026  4:18 pm,Â,Distribution Tax Estimates  4  pages  245.7KB
TGF,02/04/2026  4:17 pm,Â,Change of Director's Interest Notice - Nicholas Myers  2  pages  413.9KB
VGE,02/04/2026  4:16 pm,Â,Distribution Tax Estimates  4  pages  244.7KB
CHL,02/04/2026  4:16 pm,Â,Change of Director's Interest Notice  3  pages  288.2KB
MOT,02/04/2026  4:16 pm,Â,Daily Fund Update  1  page  266.7KB
VGB,02/04/2026  4:14 pm,Â,Distribution Tax Estimates  3  pages  241.2KB
TGF,02/04/2026  4:14 pm,Â,Change of Director's Interest Notice - Rebecca O'Dwyer  2  pages  436.8KB
ARR,02/04/2026  4:13 pm,Â,Notification regarding unquoted securities - ARR  9  pages  23.4KB
SGQ,02/04/2026  4:13 pm,Â,Cleansing Notice  1  page  179.3KB
VET,02/04/2026  4:13 pm,Â,Distribution Tax Estimates  4  pages  243.1KB
AII,02/04/2026  4:13 pm,Â,Change of Director's Interest Notice  2  pages  384.3KB
VES,02/04/2026  4:13 pm,Â,Distribution Tax Estimates  4  pages  243.5KB
AII,02/04/2026  4:13 pm,Â,Cleansing Statement  3  pages  117.0KB
VEQ,02/04/2026  4:13 pm,Â,Distribution Tax Estimates  4  pages  243.5KB
VEF,02/04/2026  4:13 pm,Â,Distribution Tax Estimates  4  pages  245.8KB
VDI,02/04/2026  4:12 pm,Â,Distribution Tax Estimates  3  pages  241.6KB
VDH,02/04/2026  4:12 pm,Â,Distribution Tax Estimates  3  pages  244.0KB
