ASX Code,Date,Price sens.,Headline
CDO,16/08/2024  2:47 PM,,Media Release - Full Year Results 30 June 2024  3  pages  214.3KB
NPM,16/08/2024  2:46 PM,,Change in substantial holding  3  pages  244.6KB
RNT,16/08/2024  2:38 PM,,Rights Issue Fully Complete - $2.5m Raised  1  page  198.2KB
CDO,16/08/2024  2:34 PM,,Dividend/Distribution - CDO  5  pages  18.7KB
RNT,16/08/2024  2:33 PM,,Application for quotation of securities - RNT  6  pages  18.9KB
GCI,16/08/2024  2:27 PM,,Net Tangible Asset Backing  1  page  287.3KB
IS3,16/08/2024  2:27 PM,,Change of registered office  1  page  110.2KB
CDO,16/08/2024  2:26 PM,,Appendix 4E/ Preliminary Final Report June 2024  11  pages  450.6KB
RNT,16/08/2024  2:26 PM,,Application for quotation of securities - RNT  6  pages  20.0KB
CU6,16/08/2024  2:18 PM,,Notification regarding unquoted securities - CU6  11  pages  33.1KB
AZY,16/08/2024  2:18 PM,,Section 708A Notice  1  page  125.8KB
WGX,16/08/2024  2:16 PM,,Becoming a substantial holder from MS  109  pages  7.7MB
ARN,16/08/2024  2:16 PM,,Application for quotation of securities - ARN  6  pages  18.3KB
CMO,16/08/2024  2:15 PM,,Corporate Update  2  pages  759.2KB
AZY,16/08/2024  2:15 PM,,Change of Director's Interest Notice (x3)  11  pages  375.9KB
ARN,16/08/2024  2:15 PM,,Application for quotation of securities - ARN  6  pages  18.2KB
AZY,16/08/2024  2:08 PM,,Notification regarding unquoted securities - AZY  8  pages  23.4KB
SPX,16/08/2024  2:04 PM,,Proposed issue of securities - SPX  5  pages  19.1KB
BLU,16/08/2024  2:03 PM,,Clarification in Respect to Previous Announcements  1  page  181.4KB
WTM,16/08/2024  2:01 PM,,FY24 Half Year Financial Statements  23  pages  2.1MB
AZY,16/08/2024  1:58 PM,,Notification regarding unquoted securities - AZY  8  pages  23.4KB
CCA,16/08/2024  1:58 PM,,Notification of cessation of securities - CCA  4  pages  14.8KB
AZY,16/08/2024  1:55 PM,,Notification regarding unquoted securities - AZY  8  pages  23.5KB
SPX,16/08/2024  1:54 PM,,Notice of General Meeting/Proxy Form  35  pages  658.3KB
AZY,16/08/2024  1:50 PM,,Application for quotation of securities - AZY  8  pages  21.0KB
GLL,16/08/2024  1:48 PM,,Consolidated Financial Statements - 30 June 2024  59  pages  2.1MB
AZY,16/08/2024  1:47 PM,,Application for quotation of securities - AZY  8  pages  21.0KB
MOT,16/08/2024  1:34 PM,,Daily Fund Update  1  page  608.0KB
HUM,16/08/2024  1:28 PM,,FY24 Financial Results Briefing  1  page  79.2KB
MAM,16/08/2024  1:26 PM,,Cleansing Notice  1  page  84.6KB
AUE,16/08/2024  1:26 PM,,Update - Notification regarding unquoted securities - AUE  9  pages  28.8KB
HLS,16/08/2024  1:24 PM,,Change in substantial holding  4  pages  1.4MB
MPK,16/08/2024  1:23 PM,,Results of General Meeting  2  pages  256.1KB
TTM,16/08/2024  1:22 PM,,Application for quotation of securities - TTM  6  pages  18.3KB
CVB,16/08/2024  1:22 PM,,Change in substantial holding - CVB in itself  5  pages  778.9KB
MAM,16/08/2024  1:20 PM,,Application for quotation of securities - MAM  7  pages  20.5KB
NMT,16/08/2024  1:19 PM,,Results of Meeting  2  pages  471.6KB
CAM,16/08/2024  1:19 PM,,Profit Guidance  1  page  154.2KB
BRX,16/08/2024  1:17 PM,,Proposed issue of securities - BRX  5  pages  17.7KB
PNV,16/08/2024  1:16 PM,,FY24 Results Presentation  1  page  235.2KB
EQR,16/08/2024  1:07 PM,,Change in substantial holding  6  pages  146.5KB
AS2,16/08/2024  1:03 PM,,Askari Successfully Renegotiated Terms on Redeemable Note  3  pages  213.7KB
APS,16/08/2024  12:53 PM,,Initial Director's Interest Notice - Finnis  3  pages  296.8KB
APS,16/08/2024  12:53 PM,,Initial Director's Interest Notice - Secker  2  pages  238.2KB
PCI,16/08/2024  12:43 PM,,PCI Monthly Investment Report - 31 July 2024  5  pages  3.5MB
SVL,16/08/2024  12:42 PM,,Bowdens Silver Project Appeal Proceedings Outcome  2  pages  154.8KB
APS,16/08/2024  12:42 PM,,Change in substantial holding  3  pages  288.1KB
APS,16/08/2024  12:40 PM,,Change in substantial holding  3  pages  275.2KB
LRT,16/08/2024  12:38 PM,,LRT Monthly Update - July 2024  10  pages  579.8KB
BRX,16/08/2024  12:36 PM,,Cleansing notice  2  pages  272.2KB
CTW,16/08/2024  12:34 PM,,CitiFirst TWE Instalment MINIs Dividend  1  page  100.0KB
BRX,16/08/2024  12:32 PM,,Application for quotation of securities - BRX  6  pages  18.3KB
QRI,16/08/2024  12:32 PM,,Performance Update - July 2024  3  pages  678.6KB
CTW,16/08/2024  12:31 PM,,CitiFirst TLS Instalment MINIs Dividend  1  page  100.3KB
CTW,16/08/2024  12:31 PM,,CitiFirst TLS Instalments Dividend  1  page  103.0KB
CDM,16/08/2024  12:30 PM,,Media Release - Full Year Results 30 June 2024  3  pages  217.0KB
CTW,16/08/2024  12:29 PM,,CitiFirst ORG Instalment MINIs Dividend  1  page  101.0KB
EBO,16/08/2024  12:28 PM,,NZX Capital Change Notice  2  pages  169.6KB
CTW,16/08/2024  12:28 PM,,CitiFirst ORG Instalments Dividend  1  page  100.3KB
CDM,16/08/2024  12:25 PM,,Dividend/Distribution - CDM  5  pages  18.7KB
PCI,16/08/2024  12:17 PM,,Daily Net Tangible Asset Statement  1  page  404.3KB
CDM,16/08/2024  12:16 PM,,Appendix 4E/ Preliminary Final Report June 2024  12  pages  452.2KB
AFM,16/08/2024  12:16 PM,,"mFund - new PDS, AIB and TMD issued 15 August 2024 - AFM01  1  page  172.8KB"
RRL,16/08/2024  12:13 PM,,Trading Halt  2  pages  610.8KB
AVJ,16/08/2024  12:10 PM,,Notice of Initial Substantial Shareholder- Form 603  2  pages  1.8MB
EBO,16/08/2024  12:09 PM,,Application for quotation of securities - EBO  7  pages  20.2KB
APS,16/08/2024  12:09 PM,,Notice Under Section 708A  1  page  222.1KB
LBT,16/08/2024  12:08 PM,,Letter to Option Holders  3  pages  219.7KB
IMD,16/08/2024  12:07 PM,,Resolution of global IP dispute with Boart Longyear  2  pages  183.5KB
APS,16/08/2024  12:07 PM,,Application for quotation of securities - APS  6  pages  18.2KB
WSE,16/08/2024  12:03 PM,,WSEHA - Series 2021-1 WST Trust - Class A Notes  1  page  189.5KB
RRL,16/08/2024  11:58 AM,,Pause in Trading  1  page  118.7KB
CTW,16/08/2024  11:54 AM,,CitiFirst MFG Instalment MINIs Dividend  1  page  100.5KB
CTW,16/08/2024  11:52 AM,,CitiFirst COH Instalments Dividend  1  page  100.1KB
CTW,16/08/2024  11:52 AM,,CitiFirst COH Instalment MINIs Dividend  1  page  100.4KB
SDF,16/08/2024  11:48 AM,,Ceasing to be a substantial holder from CBA  29  pages  2.4MB
CBA,16/08/2024  11:48 AM,,Ceasing to be a substantial holder for SDF  29  pages  2.4MB
BRU,16/08/2024  11:40 AM,,Final Director's Interest Notice  2  pages  288.5KB
LBT,16/08/2024  11:40 AM,,Becoming a substantial holder  2  pages  196.7KB
LBT,16/08/2024  11:38 AM,,Change of Director's Interest Notice  3  pages  263.2KB
GLN,16/08/2024  11:38 AM,,Secondary Trading Notice  1  page  174.2KB
SNT,16/08/2024  11:33 AM,,Update - Notification regarding unquoted securities - SNT  7  pages  20.6KB
MLM,16/08/2024  11:31 AM,,Removal from Official List  1  page  512.1KB
PRU,16/08/2024  11:30 AM,,FY24 Results Investor Webinar  1  page  264.4KB
WML,16/08/2024  11:28 AM,,Application for quotation of securities - WML  6  pages  18.5KB
WML,16/08/2024  11:28 AM,,Issue of Tranche 1 of Placement  1  page  342.2KB
LBT,16/08/2024  11:24 AM,,Application for quotation of securities - LBT  7  pages  21.3KB
PSC,16/08/2024  11:23 AM,,Notice of Long Equity Derivative Position  8  pages  736.4KB
NFN,16/08/2024  11:19 AM,,Change of Director's Interest Notice  2  pages  296.3KB
HT8,16/08/2024  11:18 AM,,Notification of cessation of securities - HT8  4  pages  14.8KB
EQR,16/08/2024  11:17 AM,,Mt Carbine Mine Transitions to Owner-Operator Mining  3  pages  366.8KB
NUF,16/08/2024  11:16 AM,,Change of Director's Interest Notice  2  pages  296.3KB
HT8,16/08/2024  11:16 AM,,Initial Director's Interest Notice - Crowley  2  pages  205.4KB
HT8,16/08/2024  11:15 AM,,Final Director's Interest Notice  2  pages  239.3KB
HT8,16/08/2024  11:14 AM,,Director Appointment/Resignation  1  page  133.7KB
ATA,16/08/2024  11:09 AM,,2024 Annual General Meeting  1  page  147.7KB
UBN,16/08/2024  11:08 AM,,Notification regarding unquoted securities - UBN  7  pages  21.3KB
CAM,16/08/2024  11:05 AM,,Update - Notification of buy-back - CAMG  6  pages  19.0KB
DCG,16/08/2024  10:59 AM,,Removal from Official List  1  page  113.2KB
SPX,16/08/2024  10:54 AM,,Execution of Share Sale Agreement to acquire Limepay  4  pages  185.6KB
DHG,16/08/2024  10:50 AM,,Domain FY24 Investor presentation commentary  11  pages  223.9KB
DDB,16/08/2024  10:46 AM,,Second Supplementary Bidder's Statement  7  pages  1.9MB
CAM,16/08/2024  10:46 AM,,Change in Company Secretary  1  page  92.9KB
MGR,16/08/2024  10:40 AM,,Appendix 3Y - Campbell Hanan  3  pages  22.1KB
MGR,16/08/2024  10:38 AM,,Notification of cessation of securities - MGR  4  pages  14.9KB
MGR,16/08/2024  10:37 AM,,Notification regarding unquoted securities - MGR  6  pages  18.6KB
MDR,16/08/2024  10:37 AM,,Application for quotation of securities - MDR  7  pages  20.9KB
WIA,16/08/2024  10:33 AM,,Application for quotation of securities - WIA  6  pages  18.4KB
BLZ,16/08/2024  10:33 AM,,Distribution Schedule  1  page  65.3KB
MGR,16/08/2024  10:32 AM,,Appendix 3Y - Damien Frawley  2  pages  19.1KB
BLZ,16/08/2024  10:32 AM,,Top 20 securityholders  2  pages  79.2KB
ESR,16/08/2024  10:29 AM,,Timor-Leste Investor Visits to Exploration Concessions  4  pages  1.3MB
BLZ,16/08/2024  10:28 AM,,Application for quotation of securities - BLZ  7  pages  22.5KB
MAM,16/08/2024  10:26 AM,,Update - Notification of buy-back - MAM  6  pages  18.2KB
L1M,16/08/2024  10:24 AM,,Proposed issue of securities - L1M  5  pages  17.9KB
ILT,16/08/2024  10:20 AM,,ILT August 2024 Investor Presentation  17  pages  3.7MB
LKE,16/08/2024  10:19 AM,,Notice of Extraordinary General Meeting/Proxy Form  32  pages  1.1MB
MAM,16/08/2024  10:11 AM,,Dividend/Distribution - MAM  4  pages  15.6KB
PCG,16/08/2024  10:09 AM,,Monthly Funds Under Management- 31 July 2024  1  page  205.2KB
ATV,16/08/2024  10:07 AM,,ATV Cleansing Notice  1  page  211.7KB
BMT,16/08/2024  10:05 AM,,Beamtree FY24 Results and Investor Webinar  1  page  332.8KB
ATV,16/08/2024  10:04 AM,,Application for quotation of securities - ATV  6  pages  18.2KB
ARN,16/08/2024  10:03 AM,,ARNO - Holdings Range and Top Holders  3  pages  89.5KB
MAM,16/08/2024  10:01 AM,,Appendix 4G and Corporate Governance Statement  25  pages  660.9KB
PBH,16/08/2024  9:59 AM,,Details of FY24 Results Conference Call  1  page  151.5KB
ARN,16/08/2024  9:56 AM,,Application for quotation of securities - ARN  6  pages  18.4KB
MAM,16/08/2024  9:55 AM,,FY2024 Appendix 4E and Annual Report  57  pages  697.9KB
OEL,16/08/2024  9:55 AM,,Otto to Participate in Production Acceleration Well at SM71  4  pages  1.3MB
AQN,16/08/2024  9:54 AM,,Change of Director's Interest - BM  3  pages  485.0KB
AQN,16/08/2024  9:54 AM,,Change of Director's Interest - AA  3  pages  411.5KB
LM8,16/08/2024  9:53 AM,,Application for quotation of securities - LM8  8  pages  24.7KB
LVH,16/08/2024  9:53 AM,,Supplementary Target's Statement  4  pages  749.6KB
W2V,16/08/2024  9:46 AM,,CEO AGM Address  3  pages  189.6KB
SIT,16/08/2024  9:43 AM,,Result of Appeal of Full Federal Court Judgement  2  pages  173.3KB
ADN,16/08/2024  9:41 AM,,Trading Halt  2  pages  177.4KB
TRU,16/08/2024  9:41 AM,,Notice of Annual General Meeting/Proxy Form  12  pages  530.5KB
MSV,16/08/2024  9:41 AM,,Investor webinar - FY24 result  1  page  114.7KB
14D,16/08/2024  9:39 AM,,Proposed issue of securities - 14D  6  pages  20.9KB
ARD,16/08/2024  9:39 AM,,Updated - RC Drilling to be Commencing at Kempfield  6  pages  1.2MB
KSM,16/08/2024  9:35 AM,,Monthly Report - July 2024  2  pages  338.7KB
14D,16/08/2024  9:32 AM,,1414 Degrees Announces Share Purchase Plan  3  pages  193.8KB
W2V,16/08/2024  9:32 AM,,Resignation of Non-Executive Director  1  page  165.7KB
SEQ,16/08/2024  9:32 AM,,Update - Notification of buy-back - SEQ  6  pages  18.3KB
VTM,16/08/2024  9:31 AM,,Proposed issue of securities - VTM  5  pages  17.3KB
VTM,16/08/2024  9:31 AM,,GROWING NORTH STANMORE HEAVY REE RESOURCE  5  pages  732.8KB
IPX,16/08/2024  9:29 AM,,Canaccord Genuity Growth Conference Presentation  28  pages  4.1MB
MIR,16/08/2024  9:29 AM,,Application for quotation of securities - MIR  6  pages  18.0KB
BRX,16/08/2024  9:27 AM,,Completes A$7.7m Placement To Launch Drilling At TMT Project  3  pages  356.8KB
RLT,16/08/2024  9:27 AM,,Environmental Authorisation Status  2  pages  100.3KB
LMG,16/08/2024  9:27 AM,,July Company Update  9  pages  3.8MB
ILT,16/08/2024  9:26 AM,,Investor Webinar Presentation  2  pages  260.0KB
3PL,16/08/2024  9:25 AM,,Appendix 4G and Corporate Governance Statement  35  pages  1.6MB
SNT,16/08/2024  9:25 AM,,Notification of cessation of securities - SNT  4  pages  14.9KB
3PL,16/08/2024  9:24 AM,,FY24 Full Year Investor and Analyst Presentation  32  pages  3.4MB
3PL,16/08/2024  9:24 AM,,FY24 Annual Report  123  pages  6.8MB
D2O,16/08/2024  9:23 AM,,Update - Notification of buy-back - D2O  6  pages  18.2KB
GLA,16/08/2024  9:23 AM,,Mkuju drilling update correction  17  pages  1.8MB
BRX,16/08/2024  9:22 AM,,Proposed issue of securities - BRX  5  pages  17.1KB
DBF,16/08/2024  9:22 AM,,Update - Notification of buy-back - DBF  6  pages  18.3KB
CUP,16/08/2024  9:22 AM,,Notice of Investor and Analyst Briefing  1  page  191.9KB
CHM,16/08/2024  9:21 AM,,Phase 1/2 CHM CDH17 CAR-T GMP Manufacturing Complete  2  pages  210.0KB
PAM,16/08/2024  9:21 AM,,Trading Halt  2  pages  519.5KB
AGI,16/08/2024  9:21 AM,,Notification of cessation of securities - AGI  4  pages  14.8KB
AXE,16/08/2024  9:21 AM,,New Integrated biochip gFET to bolster functionality  3  pages  513.9KB
3PL,16/08/2024  9:21 AM,,FY24 Full Year Results Announcement  2  pages  226.0KB
SEQ,16/08/2024  9:20 AM,,Resolution regarding dispute with Tim McGowen  1  page  210.4KB
3PL,16/08/2024  9:19 AM,,Appendix 4E  1  page  92.1KB
ASE,16/08/2024  9:17 AM,,Appointment of Chief Executive Officer  1  page  87.3KB
CXZ,16/08/2024  9:16 AM,,Update - Notification of buy-back - CXZ  6  pages  18.5KB
EXR,16/08/2024  9:16 AM,,Daydream-2 Operations Update  4  pages  425.8KB
A1G,16/08/2024  9:14 AM,,Trading Halt  2  pages  578.8KB
ACE,16/08/2024  9:13 AM,,Release of Securities from Voluntary Escrow  2  pages  288.3KB
SNT,16/08/2024  9:12 AM,,Proposed Issue of Securities to Chief Executive Officer  2  pages  122.3KB
CTP,16/08/2024  9:11 AM,,Presentation for FY24 Fourth Quarter Results and Update  14  pages  2.0MB
SNT,16/08/2024  9:09 AM,,Notification regarding unquoted securities - SNT  7  pages  20.9KB
MRQ,16/08/2024  9:09 AM,,MRG Accelerates Exploration at Zimbabwe and Mozambique  5  pages  629.0KB
TSI,16/08/2024  9:09 AM,,Resignation of Non-executive Director  2  pages  293.4KB
WNX,16/08/2024  9:07 AM,,Launch of Medicinal Cannabis Brand Wellness Life for SAS  3  pages  156.7KB
CEH,16/08/2024  9:07 AM,,Update - Notification of buy-back - CEH  6  pages  18.3KB
GLL,16/08/2024  9:06 AM,,Update - Proposed issue of securities - GLL  7  pages  25.6KB
LNU,16/08/2024  9:05 AM,,Request for Extension of Voluntary Suspension  1  page  154.4KB
LTP,16/08/2024  9:05 AM,,SPONTAN Prescribed to First Patient by Authorised Prescriber  2  pages  154.6KB
SM1,16/08/2024  9:05 AM,,A2M: Settlement of various matters in dispute  2  pages  191.8KB
A2M,16/08/2024  9:05 AM,,Settlement of various matters in dispute  2  pages  191.8KB
SM1,16/08/2024  9:04 AM,,Synlait & The a2 Milk Company settle disputes  2  pages  529.5KB
BDT,16/08/2024  9:04 AM,,Becoming a substantial holder  3  pages  392.1KB
PRU,16/08/2024  9:02 AM,,Perseus appoints new Chief Operating Officer  1  page  256.3KB
GLL,16/08/2024  9:02 AM,,Update - Proposed issue of securities - GLL  5  pages  18.2KB
THB,16/08/2024  9:00 AM,,General Meeting - Notice and Access Letter  2  pages  336.3KB
ANZ,16/08/2024  9:00 AM,,Update - Notification of buy-back - ANZ  6  pages  18.5KB
MM8,16/08/2024  8:59 AM,,s708A Notice - Issue of Shares  1  page  158.7KB
GLL,16/08/2024  8:59 AM,,Cleansing Notice  2  pages  463.6KB
THB,16/08/2024  8:59 AM,,Notice of General Meeting/Proxy Form  48  pages  657.1KB
CTW,16/08/2024  8:59 AM,,CitiFirst MINIs Cash Amounts for Stop Loss Event 15 Aug 24  1  page  85.9KB
GLL,16/08/2024  8:57 AM,,Entitlement Offer Booklet  31  pages  498.3KB
GLL,16/08/2024  8:57 AM,,Capital Raising Update  1  page  350.7KB
SUN,16/08/2024  8:55 AM,,Full Year 2024 Results and November 2024 Investor Update  1  page  25.3KB
