ASX Code,Date,Price sens.,Headline
CYL,06/03/2026  7:45 pm,Â,Section 708A notice  1  page  169.7KB
GLN,06/03/2026  7:44 pm,Â,Application for quotation of securities - GLN  6  pages  18.4KB
CZN,06/03/2026  7:39 pm,Â,Half Yearly Report and Accounts  26  pages  1.7MB
FTI,06/03/2026  7:38 pm,Â,Initial Director's Interest Notice - SC  2  pages  297.1KB
FTI,06/03/2026  7:37 pm,Â,Final Director's Interest Notice - ASC  2  pages  340.2KB
TPW,06/03/2026  7:34 pm,Â,Ceasing to be a substantial holder - State Street  11  pages  1.1MB
FTI,06/03/2026  7:33 pm,Â,Corporate Update  1  page  84.6KB
TLX,06/03/2026  7:30 pm,Â,Change in substantial holding  32  pages  3.5MB
BMN,06/03/2026  7:27 pm,Â,Initial Directors' Interest Notices  5  pages  303.0KB
SSM,06/03/2026  7:26 pm,Â,Becoming a substantial holder  54  pages  6.2MB
RSG,06/03/2026  7:26 pm,Â,Change in substantial holding  10  pages  1.1MB
A1G,06/03/2026  7:26 pm,,Scheme Booklet Registered by ASIC  664  pages  16.0MB
MMS,06/03/2026  7:25 pm,Â,Ceasing to be a substantial holder  7  pages  753.5KB
GMD,06/03/2026  7:18 pm,Â,Change in substantial holding  54  pages  6.2MB
CHN,06/03/2026  7:18 pm,Â,Ceasing to be a substantial holder  3  pages  584.4KB
TGN,06/03/2026  7:18 pm,Â,Notice of Extraordinary General Meeting/Proxy Form  10  pages  673.1KB
BRG,06/03/2026  7:17 pm,Â,Becoming a substantial holder  42  pages  4.7MB
GG8,06/03/2026  7:16 pm,Â,Half-Year Report 31 December 2025  31  pages  4.0MB
ELS,06/03/2026  7:12 pm,Â,Becoming a substantial holder  15  pages  304.6KB
HVY,06/03/2026  7:11 pm,Â,Change in substantial holding  3  pages  202.6KB
LNW,06/03/2026  7:11 pm,Â,Change of Director's Interest Notice - Hamish Roy McLennan  3  pages  244.2KB
ARB,06/03/2026  7:06 pm,Â,Change in substantial holding  72  pages  8.1MB
MKR,06/03/2026  7:06 pm,Â,Proposed issue of securities - MKR  5  pages  17.3KB
FRS,06/03/2026  7:02 pm,Â,Application for quotation of securities - FRS  7  pages  21.1KB
ARI,06/03/2026  7:02 pm,Â,Joint Company Secretary Update  1  page  119.9KB
GGE,06/03/2026  7:01 pm,Â,Notification regarding unquoted securities - GGE  6  pages  20.0KB
AT4,06/03/2026  7:01 pm,Â,Application for quotation of securities - AT4  7  pages  20.2KB
GGE,06/03/2026  6:54 pm,Â,Secondary trading notice  1  page  97.4KB
BTE,06/03/2026  6:52 pm,Â,Release of Securities from Escrow  1  page  125.4KB
MPX,06/03/2026  6:51 pm,Â,Change of Principal Place of Business  1  page  201.2KB
AUE,06/03/2026  6:50 pm,Â,Cleansing Notice  1  page  142.3KB
VAU,06/03/2026  6:49 pm,Â,Notification of cessation of securities - VAU  4  pages  14.5KB
AUE,06/03/2026  6:49 pm,Â,Application for quotation of securities - AUE  6  pages  18.3KB
GNM,06/03/2026  6:46 pm,Â,Half Year Accounts  41  pages  2.6MB
BTM,06/03/2026  6:42 pm,Â,Half Year Accounts  20  pages  1.4MB
ISE,06/03/2026  6:41 pm,Â,COMPONENTS OF DISTRIBUTIONS  3  pages  113.4KB
IYL,06/03/2026  6:40 pm,Â,COMPONENTS OF DISTRIBUTIONS  3  pages  113.5KB
ICM,06/03/2026  6:40 pm,Â,COMPONENTS OF DISTRIBUTIONS  3  pages  113.4KB
BIL,06/03/2026  6:35 pm,Â,COMPONENTS OF DISTRIBUTIONS  3  pages  112.9KB
VAU,06/03/2026  6:32 pm,Â,Update - Notification of buy-back - VAU  6  pages  18.1KB
SLS,06/03/2026  6:31 pm,Â,Application for quotation of securities - SLS  6  pages  18.4KB
RNU,06/03/2026  6:28 pm,Â,Half-Year Financial Report  25  pages  1.3MB
KCC,06/03/2026  6:22 pm,Â,Change in substantial holding  3  pages  208.6KB
DAI,06/03/2026  6:16 pm,Â,Cleansing Notice  2  pages  46.9KB
ARV,06/03/2026  6:12 pm,Â,Initial Director's Interest Notice x2  4  pages  255.1KB
DAI,06/03/2026  6:12 pm,Â,Application for quotation of securities - DAI  10  pages  26.8KB
RIO,06/03/2026  6:11 pm,Â,Notification regarding unquoted securities - RIO  6  pages  18.3KB
WOA,06/03/2026  6:00 pm,Â,Final Director's Interest Notice  2  pages  863.4KB
KPG,06/03/2026  5:58 pm,Â,Change of Director's Interest Notice - BK  3  pages  392.7KB
AR1,06/03/2026  5:56 pm,Â,Notice of change of interests of substantial holder  2  pages  413.9KB
TBN,06/03/2026  5:56 pm,Â,Statement of CDIs on issue - TBN  3  pages  13.3KB
WOA,06/03/2026  5:54 pm,Â,Initial Director's Interest Notice  2  pages  755.1KB
AR9,06/03/2026  5:54 pm,Â,Change of Director's Interest Notice  2  pages  410.7KB
TBN,06/03/2026  5:54 pm,Â,Change of Director's Interest Notice - Barrett  4  pages  394.5KB
BOE,06/03/2026  5:53 pm,Â,Change in substantial holding  5  pages  253.7KB
KAR,06/03/2026  5:53 pm,Â,Change in substantial holding  5  pages  253.0KB
TBN,06/03/2026  5:50 pm,Â,Notification regarding unquoted securities - TBN  6  pages  18.5KB
MID,06/03/2026  5:49 pm,Â,Derivatives Disclosure - February 2026  1  page  149.3KB
AR9,06/03/2026  5:45 pm,Â,Notification of cessation of securities - AR9  4  pages  14.9KB
AZJ,06/03/2026  5:40 pm,Â,Update - Notification of buy-back - AZJ  6  pages  18.4KB
CBA,06/03/2026  5:37 pm,Â,CBA ratings upgraded by Fitch Ratings  1  page  173.7KB
HYG,06/03/2026  5:37 pm,Â,Units on Issue & Movements - February 2026  1  page  270.5KB
FSM,06/03/2026  5:36 pm,Â,Derivatives Disclosure - February 2026  1  page  167.5KB
IMM,06/03/2026  5:35 pm,,Trading Halt  2  pages  441.0KB
S3G,06/03/2026  5:33 pm,Â,Derivatives Disclosure - February 2026  1  page  169.7KB
FHN,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
GAR,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
DTE,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
RSS,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
AIN,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
DRG,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
SLV,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
A30,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
GRP,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
J10,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
GOL,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
ETP,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
ZYU,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
ZYA,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
EST,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
TEC,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
ROB,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
ACD,06/03/2026  5:32 pm,Â,Global X Units on Issue - February 2026  2  pages  258.0KB
