ASX Code,Date,Price sens.,Headline
VEN,22/05/2026  11:14 am,Â,Initial Director's Interest Notice  2  pages  212.3KB
VEN,22/05/2026  11:12 am,Â,Notification regarding unquoted securities - VEN  5  pages  17.5KB
MYX,22/05/2026  11:08 am,,Court awards MYX $13.27m for legal costs from Cosette  2  pages  162.3KB
VEN,22/05/2026  11:04 am,Â,Application for quotation of securities - VEN  6  pages  18.9KB
DTI,22/05/2026  11:02 am,,Notice of Bidder's Intention to Not Extend Offer Period  2  pages  91.2KB
CDA,22/05/2026  10:57 am,Â,Acquisition Announcement  2  pages  165.9KB
WLE,22/05/2026  10:54 am,Â,Extension of Investment Management Agreement  1  page  110.2KB
FCT,22/05/2026  10:52 am,Â,Response to ASX Aware Letter  5  pages  538.1KB
NVO,22/05/2026  10:48 am,Â,Novo Announces Report of Voting Results  1  page  159.5KB
NVO,22/05/2026  10:48 am,Â,Novo Announces Director Election Results  1  page  65.2KB
PKP,22/05/2026  10:44 am,Â,Proposed issue of securities - PKP  5  pages  19.9KB
CBE,22/05/2026  10:40 am,Â,Application for quotation of securities - CBE  8  pages  23.9KB
KKC,22/05/2026  10:35 am,Â,Update - Dividend/Distribution - KKC  5  pages  18.8KB
BXB,22/05/2026  10:34 am,Â,Application for quotation of securities - BXB  7  pages  20.6KB
BXB,22/05/2026  10:31 am,Â,Application for quotation of securities - BXB  7  pages  20.5KB
KKC,22/05/2026  10:30 am,,Dividend/Distribution - KKC  5  pages  18.8KB
AAU,22/05/2026  10:30 am,Â,Change in substantial holding  3  pages  152.7KB
VMS,22/05/2026  10:27 am,Â,Appendix 3Y (Anthony Leibowitz)  4  pages  307.3KB
GNP,22/05/2026  10:21 am,Â,Application for quotation of securities - GNP  5  pages  16.4KB
GNE,22/05/2026  10:14 am,Â,FY26 Results Announcement Date  1  page  212.0KB
ARU,22/05/2026  10:13 am,Â,Proposed issue of securities - ARU  5  pages  18.5KB
CTW,22/05/2026  10:10 am,Â,CitiFirst MINIs Cash Amounts for Stop Loss Event 21 May 26  1  page  85.7KB
STG,22/05/2026  10:05 am,,Pause in Trading  1  page  113.8KB
ARU,22/05/2026  10:01 am,Â,Proposed issue of securities - ARU  9  pages  29.1KB
HDN,22/05/2026  10:00 am,Â,Application for quotation of securities - HDN  6  pages  17.6KB
GTI,22/05/2026  9:59 am,Â,Cleansing Notice  1  page  138.2KB
EGL,22/05/2026  9:55 am,,Trading Update and Revised FY26 Earnings Guidance  3  pages  394.4KB
GTI,22/05/2026  9:55 am,Â,Application for quotation of securities - GTI  6  pages  18.3KB
CTW,22/05/2026  9:55 am,Â,CitiFirst MINIs Stop Loss Event trigger 21 May 2026 Update  1  page  88.9KB
QRI,22/05/2026  9:53 am,Â,Performance Update - April 2026  5  pages  593.8KB
RPM,22/05/2026  9:51 am,Â,Ceasing to be a substantial holder  1  page  1.5MB
SRL,22/05/2026  9:49 am,Â,Initial Director's Interest Notice  2  pages  52.1KB
BMR,22/05/2026  9:47 am,,New Drilling Expands High-Grade Torpys Silver Discovery  21  pages  955.0KB
SPA,22/05/2026  9:45 am,Â,Cleansing Notice  1  page  118.8KB
SPA,22/05/2026  9:41 am,Â,Application for quotation of securities - SPA  6  pages  18.1KB
KME,22/05/2026  9:41 am,Â,Update - Notification of buy-back - KME  6  pages  18.3KB
AVE,22/05/2026  9:41 am,,Receipt of Research & Development Tax Incentive  3  pages  138.8KB
NX1,22/05/2026  9:38 am,,Trading Halt  2  pages  212.6KB
MRQ,22/05/2026  9:37 am,Â,Clarification of Information for Recent HMS Announcements  5  pages  465.2KB
EQR,22/05/2026  9:36 am,Â,Notification of cessation of securities - EQR  4  pages  15.5KB
EOS,22/05/2026  9:36 am,Â,Application for quotation of securities - EOS  6  pages  18.5KB
ARU,22/05/2026  9:36 am,Â,Investor Presentation  52  pages  3.1MB
TRI,22/05/2026  9:36 am,,CRO Engaged to Advance Stabl-Im Phase 1 Trial  2  pages  186.7KB
IPH,22/05/2026  9:35 am,Â,Update - Notification of buy-back - IPH  6  pages  18.3KB
BUB,22/05/2026  9:35 am,Â,Initial Director's Interest Notice - LTM  2  pages  272.3KB
BPG,22/05/2026  9:34 am,Â,Notice of Full Year Result Announcement  1  page  86.0KB
BLZ,22/05/2026  9:30 am,,Exploration Update at Dinokwe  12  pages  1.5MB
GRL,22/05/2026  9:29 am,,Appointment of Lead Manager to advance Critical Minerals IPO  5  pages  429.4KB
CAM,22/05/2026  9:28 am,Â,Update - Notification of buy-back - CAM  6  pages  18.2KB
BGT,22/05/2026  9:28 am,,Trading Halt  2  pages  643.4KB
EQR,22/05/2026  9:28 am,Â,Cleansing Notice  1  page  353.9KB
ARU,22/05/2026  9:27 am,,Arafura Launches A$350m Placement and A$25m SPP  7  pages  272.3KB
EQR,22/05/2026  9:27 am,Â,Application for quotation of securities - EQR  7  pages  21.7KB
IMU,22/05/2026  9:27 am,,Azer-cel Data from CAR T naive cohort in ASCO 2026 abstract  4  pages  205.2KB
LEX,22/05/2026  9:27 am,Â,Proposed issue of securities - LEX  5  pages  18.3KB
LEX,22/05/2026  9:27 am,,$3.6 Million Placement for Evaluation of Mt Martin Deposit  7  pages  1.8MB
AVW,22/05/2026  9:24 am,,Siteworks Commence At The High-Grade Mt Cattlin Gold Project  5  pages  1.2MB
GWA,22/05/2026  9:24 am,Â,Update - Notification of buy-back - GWA  6  pages  18.4KB
EQR,22/05/2026  9:23 am,Â,Application for quotation of securities - EQR  6  pages  18.3KB
