ASX Code,Date,Price sens.,Headline
MBL,13/03/2025  5:49 pm,Â,Macquarie Group 2025 EMEA Investor Tour Concludes  59  pages  6.4MB
MQG,13/03/2025  5:49 pm,Â,Macquarie Group 2025 EMEA Investor Tour Concludes  59  pages  6.4MB
STM,13/03/2025  5:49 pm,Â,Half Year Accounts  31  pages  6.0MB
ZNC,13/03/2025  5:47 pm,Â,Interim Financial Report 31 December 2024  37  pages  1.0MB
AZI,13/03/2025  5:45 pm,Â,Half year Accounts - December 2024  23  pages  1.9MB
GG8,13/03/2025  5:43 pm,Â,Half-Year Report 31 December 2024  38  pages  7.6MB
APC,13/03/2025  5:41 pm,Â,Half Yearly Report and Accounts  28  pages  3.7MB
WPR,13/03/2025  5:41 pm,Â,Date of Annual General Meeting 2025  1  page  175.4KB
MAT,13/03/2025  5:41 pm,Â,Secondary Trading Notice  1  page  215.9KB
GCM,13/03/2025  5:40 pm,Â,Half Year Report and Accounts  35  pages  1.6MB
CAG,13/03/2025  5:38 pm,,Reinstatement to Official Quotation  1  page  423.2KB
TEK,13/03/2025  5:37 pm,Â,Net Tangible Asset Backing February 2025 with commentary  2  pages  197.5KB
HUM,13/03/2025  5:35 pm,Â,Change in substantial holding  4  pages  147.9KB
MAT,13/03/2025  5:35 pm,Â,Application for quotation of securities - MAT  6  pages  18.2KB
MHJ,13/03/2025  5:35 pm,Â,Final Director's Interest Notice - Daniel Bracken  3  pages  308.8KB
CAA,13/03/2025  5:35 pm,Â,Correction to Change of Director's Interest Notice  4  pages  434.4KB
RON,13/03/2025  5:34 pm,Â,Half Year Financial Report - 31 December 2024  15  pages  402.6KB
AQI,13/03/2025  5:32 pm,Â,Half Year Report and Accounts  34  pages  3.0MB
ASN,13/03/2025  5:30 pm,Â,Half Year Accounts 31 December 2024  32  pages  7.5MB
OIL,13/03/2025  5:29 pm,Â,Change in substantial holding  2  pages  443.5KB
PMC,13/03/2025  5:28 pm,Â,Update - Dividend/Distribution - PMC  5  pages  20.2KB
PAI,13/03/2025  5:27 pm,Â,Update - Dividend/Distribution - PAI  5  pages  20.2KB
VEA,13/03/2025  5:26 pm,Â,Change in substantial holding  6  pages  632.7KB
CAG,13/03/2025  5:26 pm,Â,Cancel - Proposed issue of securities - CAG  6  pages  21.4KB
CAG,13/03/2025  5:25 pm,,Cancellation of Rights Issue  1  page  156.2KB
NMG,13/03/2025  5:24 pm,Â,Notification of cessation of securities - NMG  4  pages  14.9KB
MND,13/03/2025  5:24 pm,Â,Becoming a substantial holder  30  pages  3.6MB
CSX,13/03/2025  5:23 pm,Â,Notification regarding unquoted securities - CSX  7  pages  21.5KB
ENX,13/03/2025  5:23 pm,Â,Half Yearly Report and Accounts  19  pages  956.0KB
NXM,13/03/2025  5:22 pm,Â,Half Year Accounts  49  pages  5.3MB
BMR,13/03/2025  5:21 pm,Â,Change in substantial holding  3  pages  205.2KB
MIN,13/03/2025  5:21 pm,Â,Change in substantial holding  11  pages  1.1MB
GRR,13/03/2025  5:20 pm,Â,Date of AGM  1  page  74.5KB
