ASX Code,Date,Price sens.,Headline
NXG,12/12/2023  3:03 PM,,Cleansing Prospectus  31  pages  824.1KB
TVN,12/12/2023  3:02 PM,,Update on timetable for quotation of TVN Options  1  page  152.1KB
PAI,12/12/2023  3:01 PM,,Notification of cessation of securities - PAI  4  pages  23.9KB
PMC,12/12/2023  2:59 PM,,Notification of cessation of securities - PMC  4  pages  23.9KB
MKL,12/12/2023  2:58 PM,,Final Director's Interest Notice - MG  2  pages  226.9KB
OPH,12/12/2023  2:56 PM,,Ceasing to be a substantial holder  3  pages  1.2MB
MKL,12/12/2023  2:55 PM,,Initial Director's Interest Notice - PM  2  pages  202.6KB
DMG,12/12/2023  2:50 PM,,Actual vs Proposed use of Funds  1  page  358.0KB
NVX,12/12/2023  2:44 PM,,Notification of cessation of securities - NVX  4  pages  23.8KB
WC8,12/12/2023  2:36 PM,,Notification regarding unquoted securities - WC8  9  pages  33.0KB
SHN,12/12/2023  2:32 PM,,Change of Director's Interest Notice  3  pages  130.5KB
SHN,12/12/2023  2:31 PM,,Change of Director's Interest Notice  3  pages  131.3KB
SHN,12/12/2023  2:30 PM,,Change of Director's Interest Notice  3  pages  156.1KB
TOZ,12/12/2023  2:24 PM,,Torrens Series 2014-2 Trust Class A notes  1  page  132.0KB
OPH,12/12/2023  2:22 PM,,Ceasing to be a substantial holder  3  pages  164.2KB
BEN,12/12/2023  2:12 PM,,ELD: Elders and Rural Bank Agree to Cease Relationship  1  page  160.4KB
EGY,12/12/2023  2:08 PM,,EGY Investor Update December 2023  11  pages  3.7MB
SW1,12/12/2023  1:58 PM,,Directors Executives and Pure Increase Holdings in Swift  2  pages  235.9KB
SW1,12/12/2023  1:52 PM,,Change of Director's Interest Notice - Denison  2  pages  326.6KB
SW1,12/12/2023  1:47 PM,,Change of Director's Interest Notice - Leary  2  pages  306.7KB
CTO,12/12/2023  1:46 PM,,Exploration Results  9  pages  981.1KB
SW1,12/12/2023  1:45 PM,,Change of Director's Interest Notice - Mangano  3  pages  364.1KB
BA2,12/12/2023  1:44 PM,,Series 2019-1 REDs Trust 2023 Annual Financial Report  28  pages  1.2MB
TRI,12/12/2023  1:43 PM,,Change of Share Registry Details  1  page  102.2KB
SW1,12/12/2023  1:42 PM,,Change of Director's Interest Notice - Fear  2  pages  310.0KB
VR8,12/12/2023  1:41 PM,,Cleansing notice  1  page  161.9KB
GCI,12/12/2023  1:41 PM,,Net Tangible Asset Backing  1  page  249.8KB
EBR,12/12/2023  1:41 PM,,Notification regarding unquoted securities - EBR  6  pages  28.0KB
BOL,12/12/2023  1:40 PM,,Boom Secures New Financing Facilities  2  pages  401.9KB
VR8,12/12/2023  1:35 PM,,Application for quotation of securities - VR8  6  pages  27.8KB
NTU,12/12/2023  1:31 PM,,Court permits EGM and AGM to be held on the same day  1  page  113.8KB
EHE,12/12/2023  1:29 PM,,Change in substantial holding from MS  7  pages  539.7KB
DBF,12/12/2023  1:29 PM,,Change of Director's Interest Notice  3  pages  273.5KB
BEX,12/12/2023  1:24 PM,,Cleansing Notice  1  page  161.9KB
TGH,12/12/2023  1:22 PM,,Initial Director's Interest Notice  2  pages  654.8KB
PCG,12/12/2023  1:21 PM,,Release of securities from voluntary escrow  1  page  97.2KB
TGH,12/12/2023  1:21 PM,,Director Appointment  3  pages  820.1KB
BEX,12/12/2023  1:19 PM,,Application for quotation of securities - BEX  6  pages  27.8KB
GLB,12/12/2023  1:12 PM,,Appointment of CFO and Company Secretary  1  page  146.8KB
BXB,12/12/2023  1:11 PM,,Application for quotation of securities - BXB  8  pages  34.0KB
RFC,12/12/2023  1:09 PM,,2023 Annual Financial Report  27  pages  1.1MB
BKI,12/12/2023  1:04 PM,,BKI December 2023 Quarterly Report  6  pages  2.5MB
BXB,12/12/2023  1:03 PM,,Application for quotation of securities - BXB  9  pages  38.1KB
TTT,12/12/2023  1:00 PM,,Notice Under S 708A (5) of The Corporations Act  1  page  57.3KB
NXG,12/12/2023  12:58 PM,,Prospectus Supplement - Consent  1  page  91.4KB
NXG,12/12/2023  12:57 PM,,Prospectus Supplement - Consent  1  page  153.4KB
ELD,12/12/2023  12:56 PM,,Elders and Rural Bank Agree to Cease Relationship  1  page  160.4KB
OPH,12/12/2023  12:56 PM,,Ceasing to be a substantial holder  3  pages  166.1KB
MOT,12/12/2023  12:54 PM,,Daily Fund Update  1  page  188.3KB
NXG,12/12/2023  12:54 PM,,Short Form Base Shelf Prospectus - Supplement  29  pages  654.3KB
BSX,12/12/2023  12:54 PM,,Letter to Eligible Shareholders  2  pages  99.2KB
NXG,12/12/2023  12:53 PM,,Equity Distribution Agreement  53  pages  467.7KB
BSX,12/12/2023  12:52 PM,,Letter to Ineligible Shareholders  1  page  87.3KB
NXG,12/12/2023  12:51 PM,,NexGen Updates At-the-Market Equity Program  4  pages  159.8KB
TTT,12/12/2023  12:51 PM,,Application for quotation of securities - TTT  6  pages  28.5KB
BSX,12/12/2023  12:50 PM,,Despatch of Entitlement Offer Prospectus  3  pages  286.9KB
ARR,12/12/2023  12:46 PM,,Notification of cessation of securities - ARR  5  pages  25.1KB
NZO,12/12/2023  12:44 PM,,Results of Meeting  1  page  127.8KB
IBC,12/12/2023  12:44 PM,,Net Tangible Asset Backing  1  page  134.4KB
RLG,12/12/2023  12:41 PM,,Final Director's Interest Notice  2  pages  267.0KB
