ASX Code,Date,Price sens.,Headline
STW,25/07/2025  7:01 pm,Â,Daily Fund Update  9  pages  180.4KB
NIM,25/07/2025  7:00 pm,Â,Notification regarding unquoted securities - NIM  6  pages  20.2KB
SLF,25/07/2025  7:00 pm,Â,Daily Fund Update  4  pages  77.0KB
NIM,25/07/2025  6:58 pm,Â,Notification regarding unquoted securities - NIM  6  pages  20.1KB
NIM,25/07/2025  6:57 pm,Â,Notification regarding unquoted securities - NIM  5  pages  16.9KB
SFY,25/07/2025  6:57 pm,Â,Daily Fund Update  4  pages  79.3KB
NIM,25/07/2025  6:53 pm,Â,Notification regarding unquoted securities - NIM  5  pages  16.9KB
SKY,25/07/2025  6:53 pm,Â,Change of Director's Interest Notice - Norman Seckold  4  pages  273.4KB
SGL,25/07/2025  6:53 pm,Â,Update - Notification of cessation of securities - SGL  4  pages  14.6KB
KOB,25/07/2025  6:53 pm,Â,Application for quotation of securities - KOB  6  pages  19.0KB
KOB,25/07/2025  6:53 pm,,Placement of Shortfall  1  page  236.5KB
VR1,25/07/2025  6:51 pm,Â,Cleansing Notice  1  page  206.3KB
SKY,25/07/2025  6:50 pm,Â,Change of Director's Interest Notice - Rimas Kairaitis  3  pages  401.6KB
MSB,25/07/2025  6:50 pm,Â,Ceasing to be a substantial holder  12  pages  1.1MB
VR1,25/07/2025  6:49 pm,Â,Application for quotation of securities - VR1  6  pages  18.2KB
LTR,25/07/2025  6:49 pm,Â,Change in substantial holding  71  pages  460.3KB
BCK,25/07/2025  6:48 pm,Â,Change of HK Branch Share Registrar and Transfer Office  1  page  219.7KB
GC1,25/07/2025  6:48 pm,Â,NTA Estimate - 24 July 2025  1  page  231.9KB
SKY,25/07/2025  6:47 pm,Â,Change of Director's Interest Notice - Richard Hill  3  pages  268.9KB
IFL,25/07/2025  6:46 pm,Â,Change in substantial holding  7  pages  742.6KB
IMD,25/07/2025  6:42 pm,Â,Ceasing to be a substantial holder  16  pages  1.5MB
SKY,25/07/2025  6:42 pm,Â,Change of Director's Interest Notice - Oliver Davies  3  pages  265.8KB
CMM,25/07/2025  6:42 pm,Â,Becoming a substantial holder  69  pages  7.4MB
SKY,25/07/2025  6:40 pm,Â,Notice Under Section 708A(5) of the Corporations Act  1  page  245.2KB
WCN,25/07/2025  6:40 pm,Â,Issue of Shares and Cleansing Notice  1  page  246.2KB
WCN,25/07/2025  6:40 pm,Â,Application for quotation of securities - WCN  6  pages  19.0KB
G11,25/07/2025  6:33 pm,Â,Change in substantial holding  2  pages  197.1KB
SKY,25/07/2025  6:33 pm,Â,Application for quotation of securities - SKY  6  pages  19.4KB
FBR,25/07/2025  6:33 pm,Â,Notification of cessation of securities - FBR  4  pages  14.7KB
ADD,25/07/2025  6:29 pm,Â,Proposed issue of securities - ADD  6  pages  21.7KB
ADD,25/07/2025  6:29 pm,,Adavale Secures New Strategic Investor Group  4  pages  583.5KB
HCH,25/07/2025  6:28 pm,Â,Application for quotation of securities - HCH  6  pages  19.1KB
NWH,25/07/2025  6:28 pm,Â,Ceasing to be a substantial holder  3  pages  562.0KB
EVT,25/07/2025  6:27 pm,Â,Change in substantial holding from PPT  8  pages  613.2KB
PPT,25/07/2025  6:27 pm,Â,Change in substantial holding for EVT  8  pages  613.2KB
PPT,25/07/2025  6:26 pm,Â,Change in substantial holding for CEH  5  pages  597.4KB
CEH,25/07/2025  6:26 pm,Â,Change in substantial holding from PPT  5  pages  597.4KB
ARD,25/07/2025  6:19 pm,Â,Initial Director's Interest Notice - WH  2  pages  193.8KB
OSX,25/07/2025  6:17 pm,Â,Change in substantial holding  3  pages  923.4KB
IVZ,25/07/2025  6:08 pm,,Quarterly Report & Cashflow  11  pages  1.8MB
MEM,25/07/2025  6:06 pm,Â,Final Director's Interest Notice MA  2  pages  188.2KB
STX,25/07/2025  6:03 pm,Â,Notice of Initial Substantial Holder from CVN  41  pages  2.6MB
CVN,25/07/2025  6:03 pm,Â,Notice of Initial Substantial Holder for STX  41  pages  2.6MB
SEC,25/07/2025  5:58 pm,Â,Net Tangible Asset Backing  1  page  152.4KB
ARI,25/07/2025  5:58 pm,Â,Cleansing Notice  1  page  118.8KB
NWH,25/07/2025  5:57 pm,Â,Becoming a substantial holder from MUFG  148  pages  569.1KB
DLI,25/07/2025  5:52 pm,Â,Notification of cessation of securities - DLI  4  pages  14.8KB
