ASX Code,Date,Price sens.,Headline
GEN,24/01/2024  7:44 PM,,Voluntary Suspension extension  1  page  188.3KB
APX,24/01/2024  7:33 PM,,Ceasing to be a substantial holder  15  pages  914.0KB
QOR,24/01/2024  7:26 PM,,Notification regarding unquoted securities - QOR  7  pages  31.0KB
PRX,24/01/2024  7:21 PM,,Notification of cessation of securities - PRX  4  pages  23.9KB
DMP,24/01/2024  7:17 PM,,Trading Update  2  pages  175.9KB
AEV,24/01/2024  7:11 PM,,Notification regarding unquoted securities - AEV  7  pages  30.8KB
SEC,24/01/2024  7:06 PM,,Net Tangible Asset Backing  1  page  150.7KB
PVT,24/01/2024  6:59 PM,,Change of Directors' Interest Notices x 5  16  pages  616.8KB
PVT,24/01/2024  6:57 PM,,Application for quotation of securities - PVT  6  pages  27.8KB
PVT,24/01/2024  6:57 PM,,s708A Notice  1  page  85.6KB
ILU,24/01/2024  6:50 PM,,Ceasing to be a substantial holder  29  pages  968.1KB
ARB,24/01/2024  6:47 PM,,Becoming a substantial holder from MUFG  581  pages  2.7MB
TCG,24/01/2024  6:45 PM,,Notification regarding unquoted securities - TCG  7  pages  30.1KB
BAP,24/01/2024  6:41 PM,,Becoming a substantial holder  4  pages  590.2KB
TMT,24/01/2024  6:27 PM,,Quarterly Activities Report and Appendix 5B Dec 2023  12  pages  686.3KB
STO,24/01/2024  6:14 PM,,Notification of cessation of securities - STO  4  pages  23.9KB
STO,24/01/2024  6:12 PM,,Notification regarding unquoted securities - STO  6  pages  28.2KB
AQD,24/01/2024  6:11 PM,,Notification regarding unquoted securities - AQD  6  pages  28.4KB
STO,24/01/2024  6:10 PM,,Notification regarding unquoted securities - STO  6  pages  27.6KB
STO,24/01/2024  6:09 PM,,Notification of cessation of securities - STO  4  pages  23.9KB
STO,24/01/2024  6:08 PM,,Notification regarding unquoted securities - STO  6  pages  28.2KB
STO,24/01/2024  6:07 PM,,Notification regarding unquoted securities - STO  6  pages  27.6KB
PSQ,24/01/2024  6:02 PM,,Disclosure under Takeovers Panel Guidance Note 20  2  pages  166.6KB
VUK,24/01/2024  6:02 PM,,Transaction in Own Shares and CDIs  16  pages  1.4MB
AX8,24/01/2024  5:58 PM,,Shares Issued and Cleansing Notice  1  page  156.7KB
AX8,24/01/2024  5:57 PM,,Application for quotation of securities - AX8  6  pages  28.2KB
A11,24/01/2024  5:52 PM,,Corporate Update - Cleansing Notice  2  pages  427.8KB
QOR,24/01/2024  5:42 PM,,Change in substantial holding  2  pages  196.8KB
MIO,24/01/2024  5:39 PM,,Change of Director's Interest Notice (R Welker)  3  pages  232.5KB
AX8,24/01/2024  5:38 PM,,Notification of cessation of securities - AX8  4  pages  24.0KB
MIO,24/01/2024  5:37 PM,,Change of Director's Interest Notice (C McCall)  3  pages  237.5KB
MIO,24/01/2024  5:36 PM,,Change of Director's Interest Notice (A Suckling)  3  pages  235.8KB
MIO,24/01/2024  5:34 PM,,Change of Director's Interest Notice (A Phillips)  3  pages  236.6KB
MVP,24/01/2024  5:34 PM,,Change in substantial holding  3  pages  416.1KB
MIO,24/01/2024  5:32 PM,,Notification regarding unquoted securities - MIO  7  pages  30.9KB
DRR,24/01/2024  5:29 PM,,Change of Director's Interest Notice - J Seabrook  3  pages  203.1KB
ERA,24/01/2024  5:26 PM,,Appendix 3Y - Alfred Grigg  3  pages  195.5KB
A11,24/01/2024  5:25 PM,,Application for quotation of securities - A11  6  pages  28.4KB
WAX,24/01/2024  5:25 PM,,Change in substantial holding for CIW  4  pages  269.3KB
CIW,24/01/2024  5:25 PM,,Change in substantial holding from WAM/WAX  4  pages  269.3KB
WAM,24/01/2024  5:25 PM,,Change in substantial holding for CIW  4  pages  269.3KB
ERA,24/01/2024  5:23 PM,,Appendix 3Y - Brad Welsh  3  pages  196.4KB
ERA,24/01/2024  5:21 PM,,Appendix 3Y - Justin Carey  3  pages  198.9KB
ERA,24/01/2024  5:20 PM,,Appendix 3Y - Rosemary Fagen  3  pages  201.2KB
ANZ,24/01/2024  5:19 PM,,ANZ considers a new Capital Notes issue  2  pages  108.8KB
AN3,24/01/2024  5:19 PM,,ANZ considers a new Capital Notes issue  2  pages  108.8KB
IG6,24/01/2024  5:19 PM,,Trading Halt  2  pages  581.3KB
MBX,24/01/2024  5:17 PM,,Notice of General Meeting/ Proxy Form/ Letter to Shareholder  58  pages  1.6MB
MBX,24/01/2024  5:16 PM,,Notice of Special General Meeting / Proxy Form  62  pages  1.8MB
MIO,24/01/2024  5:14 PM,,Notification of cessation of securities - MIO  4  pages  23.9KB
WSP,24/01/2024  5:13 PM,,Director and Key Management Personnel Changes  3  pages  158.9KB
SSG,24/01/2024  5:13 PM,,SSG - H1 FY2024 Results Briefing Invitation  1  page  103.7KB
MIO,24/01/2024  5:12 PM,,Macarthur Minerals Refreshes Share Based Compensation  2  pages  228.6KB
TVL,24/01/2024  5:09 PM,,Change in substantial holding - Tiga Trading Pty Ltd  5  pages  204.0KB
TEK,24/01/2024  5:09 PM,,Change in substantial holding for TVL  5  pages  232.1KB
TVL,24/01/2024  5:09 PM,,Change in substantial holding from TEK  5  pages  232.1KB
PSQ,24/01/2024  5:06 PM,,Change in substantial holding  3  pages  145.0KB
MIL,24/01/2024  5:05 PM,,Change in substantial holding  3  pages  107.8KB
URF,24/01/2024  5:00 PM,,Weekly NAV Estimate  1  page  118.8KB
FCG,24/01/2024  4:56 PM,,Results of Meeting  2  pages  238.7KB
FG1,24/01/2024  4:56 PM,,Response to ASX Price Query  3  pages  333.5KB
GTI,24/01/2024  4:55 PM,,Sale of Unmarketable Parcels of Shares  8  pages  286.4KB
SNX,24/01/2024  4:54 PM,,Notification of cessation of securities - SNX  4  pages  24.0KB
C79,24/01/2024  4:53 PM,,Chrysos Quarterly Presentation Q2 FY24 Updated  21  pages  2.4MB
MSV,24/01/2024  4:51 PM,,Investor Webinar - FY24 Q2 update  1  page  120.9KB
SRR,24/01/2024  4:49 PM,,Response to ASX 3Y Query  4  pages  767.6KB
WEB,24/01/2024  4:46 PM,,Becoming a substantial holder  28  pages  2.0MB
ADT,24/01/2024  4:45 PM,,Notification regarding unquoted securities - ADT  6  pages  27.7KB
PPT,24/01/2024  4:44 PM,,Becoming a substantial holder for MCE  5  pages  941.4KB
MCE,24/01/2024  4:44 PM,,Becoming a substantial holder from PPT  5  pages  941.4KB
ADT,24/01/2024  4:42 PM,,Notification of cessation of securities - ADT  4  pages  23.9KB
SFR,24/01/2024  4:42 PM,,Change in substantial holding  17  pages  1.5MB
QYL,24/01/2024  4:40 PM,,Global X Estimated Distribution Announcement - Jan 2024  1  page  204.0KB
UYL,24/01/2024  4:40 PM,,Global X Estimated Distribution Announcement - Jan 2024  1  page  204.0KB
CTW,24/01/2024  4:39 PM,,CitiFirst Instalment MINIs Strike Changes Effective 25 Jan24  14  pages  1.7MB
BOE,24/01/2024  4:38 PM,,Becoming a substantial holder  18  pages  1.3MB
CTW,24/01/2024  4:38 PM,,CitiFirst MINIs Strike Changes Effective 25 Jan 24  37  pages  3.3MB
ADN,24/01/2024  4:35 PM,,Completion of Sale of Moonta Copper Gold Project  2  pages  220.7KB
QPO,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
HBR,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
CRE,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
AAA,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
AGV,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
HVS,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
BHY,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
HCR,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
MMK,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
OZB,24/01/2024  4:29 PM,,Distribution Timetable  2  pages  178.7KB
TKL,24/01/2024  4:28 PM,,Update - Notification regarding unquoted securities - TKL  5  pages  25.8KB
BND,24/01/2024  4:21 PM,,Distribution Timetable  1  page  102.5KB
CTW,24/01/2024  4:09 PM,,CitiFirst MINIs Stop Loss Event trigger date 24 Jan 2024  1  page  85.7KB
WSP,24/01/2024  4:07 PM,,Extension of offer period  2  pages  217.9KB
WWI,24/01/2024  4:06 PM,,Quarterly Activities and Cash Flow Reports  13  pages  1.5MB
PIC,24/01/2024  4:04 PM,,Daily Net Tangible Asset Statement  1  page  233.8KB
LYK,24/01/2024  4:01 PM,,Change in substantial holding  2  pages  4.3MB
DYL,24/01/2024  4:00 PM,,Notification regarding unquoted securities - DYL  6  pages  28.0KB
DYL,24/01/2024  3:59 PM,,Application for quotation of securities - DYL  6  pages  28.0KB
CMO,24/01/2024  3:59 PM,,Cleansing Notice  1  page  361.2KB
DYL,24/01/2024  3:57 PM,,Issue of Securities  1  page  94.8KB
CMO,24/01/2024  3:57 PM,,Application for quotation of securities - CMO  6  pages  27.8KB
CVV,24/01/2024  3:55 PM,,Notification of cessation of securities - CVV  4  pages  23.8KB
COL,24/01/2024  3:55 PM,,Advance Notice - 2024 Half Year Results  1  page  112.6KB
LRS,24/01/2024  3:52 PM,,Maverick Minerals Limited - Priority Offer now open  5  pages  294.2KB
AUZ,24/01/2024  3:51 PM,,Saprolite Clays & outcropping Charnockites identified  7  pages  1.1MB
S3N,24/01/2024  3:46 PM,,Proposed issue of securities - S3N  6  pages  30.4KB
S3N,24/01/2024  3:43 PM,,Proposed issue of securities - S3N  9  pages  39.2KB
AX8,24/01/2024  3:42 PM,,Quarterly Activities/Appendix 5B Cash Flow Report  15  pages  1.8MB
WNR,24/01/2024  3:39 PM,,Quarterly Activities/Appendix 4C Cash Flow Report  8  pages  455.4KB
NVX,24/01/2024  3:38 PM,,Notification regarding unquoted securities - NVX  6  pages  27.9KB
CTN,24/01/2024  3:38 PM,,Notification of cessation of securities - CTN  4  pages  23.7KB
BLX,24/01/2024  3:31 PM,,BLX - H1 FY2024 Financial results presentation invitation  1  page  152.2KB
AUZ,24/01/2024  3:29 PM,,Response to ASX Price Query  4  pages  852.3KB
FAT,24/01/2024  3:29 PM,,Unitholder Monthly Report for December 2023  4  pages  522.3KB
ADV,24/01/2024  3:25 PM,,Details of Company Address  1  page  153.2KB
BYH,24/01/2024  3:18 PM,,Updated Results of Meeting  2  pages  335.6KB
CXU,24/01/2024  2:54 PM,,Retraction and Reissue of Yanrey Exploration Target  33  pages  2.5MB
ETM,24/01/2024  2:45 PM,,Notification of cessation of securities - ETM  4  pages  23.7KB
ETM,24/01/2024  2:43 PM,,Notification of cessation of securities - ETM  4  pages  23.7KB
AFI,24/01/2024  2:42 PM,,Half Yearly Results Webcast Presentation  22  pages  2.3MB
CBY,24/01/2024  2:38 PM,,Corporate Presentation  18  pages  1.1MB
NBI,24/01/2024  2:34 PM,,Daily NTA for 23.01.2024  1  page  128.7KB
EE1,24/01/2024  2:34 PM,,Pre-Listing Update  4  pages  498.7KB
AME,24/01/2024  2:31 PM,,Quarterly Activities/Appendix 5B Cash Flow Report  18  pages  3.0MB
ETM,24/01/2024  2:19 PM,,Notification of cessation of securities - ETM  4  pages  23.7KB
MEZ,24/01/2024  2:14 PM,,D&O Ongoing Disclosure Notice  19  pages  738.7KB
FHE,24/01/2024  2:03 PM,,Appendix 3Y - G Davey  3  pages  210.2KB
BYH,24/01/2024  1:51 PM,,Results of Meeting  2  pages  334.0KB
SKC,24/01/2024  1:41 PM,,FY24 HALF YEAR RESULT TELECONFERENCE ON 22 FEBRUARY 2024  2  pages  330.7KB
MOT,24/01/2024  1:40 PM,,Daily Fund Update  1  page  188.9KB
IOU,24/01/2024  1:40 PM,,Results of 2023 AGM  1  page  160.3KB
PNT,24/01/2024  1:31 PM,,Becoming a substantial holder  2  pages  163.8KB
MKR,24/01/2024  1:27 PM,,Notification regarding unquoted securities - MKR  7  pages  31.4KB
LM8,24/01/2024  1:26 PM,,Investor Presentation - January 2024  28  pages  7.4MB
AFI,24/01/2024  1:21 PM,,Initial Director's Interest Notice  3  pages  306.8KB
WAF,24/01/2024  1:20 PM,,WAF Dec 2023 Quarterly Investor Call  1  page  145.1KB
SFG,24/01/2024  1:18 PM,,SFG Announce PSD Commercial Director  2  pages  75.1KB
CBE,24/01/2024  1:18 PM,,Change in substantial holding  3  pages  1.1MB
NBI,24/01/2024  1:13 PM,,Dividend/Distribution - NBI  5  pages  28.2KB
TMX,24/01/2024  1:12 PM,,Application for quotation of securities - TMX  7  pages  30.0KB
DJW,24/01/2024  1:11 PM,,Initial Director's Interest Notice  3  pages  262.4KB
VMM,24/01/2024  1:11 PM,,Application for quotation of securities - VMM  6  pages  27.3KB
DJW,24/01/2024  1:10 PM,,Final Director's Interest Notice  3  pages  283.3KB
TMX,24/01/2024  1:10 PM,,Notification regarding unquoted securities - TMX  7  pages  29.3KB
MSI,24/01/2024  1:10 PM,,Quarterly Activities Report  1  page  140.4KB
MSI,24/01/2024  1:09 PM,,Quarterly Appendix 4C Cash Flow Report  5  pages  293.8KB
MZZ,24/01/2024  1:08 PM,,Trading Halt  3  pages  616.7KB
TMX,24/01/2024  1:05 PM,,Notification of cessation of securities - TMX  4  pages  24.4KB
TMX,24/01/2024  1:05 PM,,Application for quotation of securities - TMX  6  pages  27.8KB
TMX,24/01/2024  1:04 PM,,Issue of Shares - Appendix 2A and s708A Notice  2  pages  124.6KB
ACU,24/01/2024  1:03 PM,,Half Year Accounts  29  pages  4.1MB
TMX,24/01/2024  1:02 PM,,Non-Renounceable Entitlement Offer - Shortfall Completed  1  page  86.1KB
NMT,24/01/2024  12:57 PM,,Change of Director's Interest Notice  4  pages  196.5KB
MZZ,24/01/2024  12:55 PM,,Pause in Trading  1  page  118.0KB
MEC,24/01/2024  12:54 PM,,NTA at 19.01.2024 Pre-tax 1.0743 Post-tax 1.1009  1  page  208.4KB
RIO,24/01/2024  12:44 PM,,"Plane crash near Fort Smith, Northwest Territories, Canada  2  pages  278.8KB"
SEC,24/01/2024  12:39 PM,,Net Tangible Asset Backing  1  page  150.8KB
PCI,24/01/2024  12:38 PM,,Daily Net Tangible Asset Statement  1  page  224.5KB
AEI,24/01/2024  12:36 PM,,Issue of Shares Cleansing Notice  1  page  72.6KB
ICR,24/01/2024  12:35 PM,,Becoming a substantial holder  3  pages  306.3KB
PRO,24/01/2024  12:34 PM,,Prophecy partners with Devo  3  pages  243.4KB
AEI,24/01/2024  12:31 PM,,Application for quotation of securities - AEI  6  pages  28.1KB
SPA,24/01/2024  12:31 PM,,Extraordinary General Meeting Results  4  pages  138.0KB
GMD,24/01/2024  12:31 PM,,Quarterly Activities Report - December 2023  27  pages  2.1MB
ALC,24/01/2024  12:30 PM,,Alcidion Quarterly Results and Investor Webcast Notification  2  pages  139.8KB
NWF,24/01/2024  12:28 PM,,Application for quotation of securities - NWF  6  pages  27.9KB
NWF,24/01/2024  12:27 PM,,Issue of Equity Securities and Cleansing Statement  1  page  107.3KB
MXT,24/01/2024  12:26 PM,,Daily Fund Update  1  page  153.9KB
GCI,24/01/2024  12:25 PM,,Net Tangible Asset Backing  1  page  250.7KB
LNR,24/01/2024  12:24 PM,,Letter to Shareholders - Notice of General Meeting  1  page  123.8KB
LNR,24/01/2024  12:20 PM,,Notice of General Meeting/Proxy Form  30  pages  639.5KB
