ASX Code,Date,Price sens.,Headline
FGL,09/02/2024  5:47 PM,,Notification regarding unquoted securities - FGL  6  pages  19.0KB
OBL,09/02/2024  5:47 PM,,Update - Notification regarding unquoted securities - OBL  5  pages  16.3KB
OBL,09/02/2024  5:47 PM,,Update - Notification of cessation of securities - OBL  6  pages  19.8KB
CI1,09/02/2024  5:47 PM,,Appendix 3Y  3  pages  256.0KB
PIM,09/02/2024  5:44 PM,,Canadian Lithium Exploration Update - Amendment  13  pages  2.0MB
OBL,09/02/2024  5:42 PM,,Appendix 3G and 3H dated 13 October 2023 - correction  1  page  130.0KB
WOA,09/02/2024  5:38 PM,,Response to ASX Query  10  pages  822.0KB
A2B,09/02/2024  5:28 PM,,Ceasing to be a substantial holder  4  pages  132.4KB
TG6,09/02/2024  5:20 PM,,Notification regarding unquoted securities - TG6  6  pages  20.5KB
OEL,09/02/2024  5:20 PM,,Change of Director's Interest Notice - PS  3  pages  247.6KB
OEL,09/02/2024  5:20 PM,,Change of Director's Interest Notice - JJ  2  pages  246.1KB
HVY,09/02/2024  5:19 PM,,Trading Halt  2  pages  630.4KB
OML,09/02/2024  5:18 PM,,Change in substantial holding from PPT  7  pages  604.2KB
PPT,09/02/2024  5:18 PM,,Change in substantial holding for OML  7  pages  604.2KB
LNK,09/02/2024  5:15 PM,,Becoming a substantial holder from PPT  6  pages  943.1KB
PPT,09/02/2024  5:15 PM,,Becoming a substantial holder for LNK  6  pages  943.1KB
GNC,09/02/2024  5:09 PM,,Change in substantial holding from PPT  6  pages  599.9KB
PPT,09/02/2024  5:09 PM,,Change in substantial holding for GNC  6  pages  599.9KB
CPO,09/02/2024  5:06 PM,,Notification regarding unquoted securities - CPO  6  pages  19.7KB
LTR,09/02/2024  5:06 PM,,Application for quotation of securities - LTR  6  pages  18.6KB
GMN,09/02/2024  5:06 PM,,Q&A Webinar  2  pages  135.0KB
FFG,09/02/2024  5:02 PM,,Notice of General Meeting/Proxy Form  50  pages  296.0KB
TRE,09/02/2024  5:00 PM,,Updated Investor Presentation  35  pages  3.2MB
DOC,09/02/2024  4:58 PM,,Change in substantial holding from Tiga Trading Pty Ltd  5  pages  213.9KB
UNT,09/02/2024  4:57 PM,,Update - Proposed issue of securities - UNT  9  pages  31.2KB
ROG,09/02/2024  4:57 PM,,Application for quotation of securities - ROG  6  pages  18.3KB
CI1,09/02/2024  4:57 PM,,Change in substantial holding  4  pages  434.9KB
DOC,09/02/2024  4:57 PM,,Change in substantial holding from TEK  5  pages  244.8KB
TEK,09/02/2024  4:57 PM,,Change in substantial holding for DOC  5  pages  244.8KB
BHD,09/02/2024  4:52 PM,,Net Tangible Asset Backing  3  pages  230.4KB
MPA,09/02/2024  4:52 PM,,Change of Director's Interest Notice - J Hammer  4  pages  286.9KB
BSX,09/02/2024  4:51 PM,,Cleansing Notice  1  page  102.5KB
SVW,09/02/2024  4:51 PM,,Change in substantial holding for BCI  6  pages  892.2KB
BCI,09/02/2024  4:51 PM,,Change in substantial holding from SVW  6  pages  892.2KB
HLI,09/02/2024  4:50 PM,,Update - Notification of cessation of securities - HLI  4  pages  14.5KB
MPA,09/02/2024  4:50 PM,,Change of Director's Interest Notice - J May  3  pages  279.9KB
JPR,09/02/2024  4:49 PM,,Change of Director's Interest Notice - Keith Martens  2  pages  247.7KB
IPH,09/02/2024  4:49 PM,,Application for quotation of securities - IPH  7  pages  19.9KB
MPA,09/02/2024  4:49 PM,,Change of Director's Interest Notice - J Pacas  4  pages  283.3KB
FGR,09/02/2024  4:49 PM,,Notification regarding unquoted securities - FGR  9  pages  28.1KB
KBC,09/02/2024  4:47 PM,,Bidder's Statement  45  pages  1.3MB
YOW,09/02/2024  4:47 PM,,KBC: Bidder's Statement  45  pages  1.3MB
MPA,09/02/2024  4:47 PM,,Change of Director's Interest Notice - M Hill  4  pages  333.0KB
PAR,09/02/2024  4:45 PM,,PAR Appoints Business Development Consultant  2  pages  147.4KB
MPA,09/02/2024  4:44 PM,,Change of Director's Interest Notice - V Aristidopoulos  2  pages  266.0KB
CDX,09/02/2024  4:41 PM,,Change in substantial holding  2  pages  90.4KB
BSX,09/02/2024  4:41 PM,,Application for quotation of securities - BSX  8  pages  24.5KB
AKN,09/02/2024  4:36 PM,,Change in substantial holding  3  pages  228.2KB
CXU,09/02/2024  4:35 PM,,Cleansing Notice  1  page  101.9KB
BCI,09/02/2024  4:35 PM,,Change in substantial holding  4  pages  197.7KB
RPL,09/02/2024  4:33 PM,,2023 Financial Results Briefing Invitation  2  pages  39.4KB
CXU,09/02/2024  4:32 PM,,Application for quotation of securities - CXU  6  pages  18.3KB
EMR,09/02/2024  4:29 PM,,Application for quotation of securities - EMR  8  pages  20.8KB
KMD,09/02/2024  4:29 PM,,Change in substantial holding  4  pages  239.6KB
EMR,09/02/2024  4:27 PM,,Option Exercise  1  page  122.0KB
GLN,09/02/2024  4:27 PM,,Ceasing to be a substantial holder  2  pages  227.6KB
CTW,09/02/2024  4:25 PM,,CitiFirst Instalment MINIs Strike Changes Effective 12 Feb24  14  pages  1.6MB
CTW,09/02/2024  4:23 PM,,CitiFirst MINIs Strike Changes Effective 12 Feb 24  36  pages  3.2MB
BSX,09/02/2024  4:23 PM,,Notification regarding unquoted securities - BSX  7  pages  22.3KB
GLN,09/02/2024  4:22 PM,,Update - Proposed issue of securities - GLN  8  pages  25.6KB
RMS,09/02/2024  4:22 PM,,Application for quotation of securities - RMS  7  pages  20.2KB
GLN,09/02/2024  4:22 PM,,Share Purchase Plan Offer  20  pages  534.8KB
CLU,09/02/2024  4:20 PM,,Change of Director's Interest Notice - Gavshon  2  pages  244.3KB
CXU,09/02/2024  4:19 PM,,Application for quotation of securities - CXU  6  pages  18.3KB
FME,09/02/2024  4:18 PM,,Change of Director's Interest Notice  3  pages  248.5KB
SPY,09/02/2024  4:16 PM,,Distribution FX Rate Announcement  2  pages  56.7KB
BSX,09/02/2024  4:13 PM,,Notification of cessation of securities - BSX  4  pages  15.4KB
PIC,09/02/2024  4:10 PM,,Daily Net Tangible Asset Statement  1  page  233.8KB
MOT,09/02/2024  4:07 PM,,Daily Fund Update  1  page  179.9KB
ARR,09/02/2024  3:58 PM,,Appointment of Chairman  1  page  170.6KB
DTC,09/02/2024  3:51 PM,,Change of Director's Interest Notice (App 3Y)  6  pages  315.9KB
CMM,09/02/2024  3:48 PM,,Application for quotation of securities - CMM  7  pages  20.3KB
POD,09/02/2024  3:48 PM,,Notification of cessation of securities - POD  4  pages  14.9KB
POD,09/02/2024  3:45 PM,,Notification regarding unquoted securities - POD  6  pages  19.4KB
PAT,09/02/2024  3:44 PM,,Appendix 3Y - Change of Director's Interest Notice  2  pages  286.5KB
POD,09/02/2024  3:42 PM,,Issue of Securities  1  page  227.6KB
AVH,09/02/2024  3:41 PM,,Notice under section 708A(5)(e) of the Corporations Act  2  pages  225.1KB
CMM,09/02/2024  3:38 PM,,Application for quotation of securities - CMM  6  pages  18.3KB
ATU,09/02/2024  3:38 PM,,Change in substantial holding  3  pages  183.8KB
AVH,09/02/2024  3:38 PM,,Notification regarding unquoted securities - AVH  7  pages  20.1KB
CDA,09/02/2024  3:27 PM,,Notification regarding unquoted securities - CDA  6  pages  19.6KB
MEG,09/02/2024  3:27 PM,,Initial Results from K Lithium Project  11  pages  1.2MB
GC1,09/02/2024  3:23 PM,,NTA Estimate - 8 February 2024  1  page  117.6KB
PLC,09/02/2024  3:13 PM,,Change to Substantial Holder  3  pages  196.8KB
SHG,09/02/2024  3:11 PM,,Change of Registered Office  1  page  269.5KB
SHG,09/02/2024  3:09 PM,,Notification regarding unquoted securities - SHG  6  pages  20.6KB
NBI,09/02/2024  3:02 PM,,Daily NTA for 08.02.2024  1  page  47.3KB
IBC,09/02/2024  3:02 PM,,Net Tangible Asset Backing  1  page  134.5KB
FPC,09/02/2024  2:58 PM,,Weekly NAV  1  page  158.2KB
SHG,09/02/2024  2:57 PM,,Application for quotation of securities - SHG  6  pages  18.7KB
PLC,09/02/2024  2:56 PM,,Application for quotation of securities - PLC  7  pages  19.0KB
RAD,09/02/2024  2:55 PM,,Application for quotation of securities - RAD  6  pages  18.7KB
AVA,09/02/2024  2:54 PM,,Suspension  1  page  91.4KB
AVA,09/02/2024  2:54 PM,,Additional Information on Supply Agreement with Telstra  2  pages  251.7KB
DHO,09/02/2024  2:47 PM,,Investor Update January 2024  2  pages  229.3KB
TG6,09/02/2024  2:30 PM,,Results of Meeting  2  pages  118.5KB
NPR,09/02/2024  2:26 PM,,BWP: Completion of despatch of bidders statement  10  pages  302.4KB
BWP,09/02/2024  2:26 PM,,Completion of despatch of bidders statement  10  pages  302.4KB
S32,09/02/2024  2:24 PM,,2024 Calendar of Key Dates  2  pages  125.8KB
MXT,09/02/2024  2:22 PM,,Daily Fund Update  1  page  153.6KB
AGR,09/02/2024  2:16 PM,,Notification regarding unquoted securities - AGR  7  pages  22.2KB
JPR,09/02/2024  2:14 PM,,Notification regarding unquoted securities - JPR  6  pages  18.7KB
TGM,09/02/2024  2:11 PM,,Trading Halt  2  pages  566.2KB
GTN,09/02/2024  2:05 PM,,H1 FY24 Results Release Date and Briefing Details  1  page  139.0KB
BWP,09/02/2024  2:04 PM,,Proposed issue of securities - BWP  5  pages  18.2KB
TGM,09/02/2024  2:00 PM,,Pause in Trading  1  page  118.9KB
IGN,09/02/2024  1:57 PM,,Change in substantial holding  3  pages  184.7KB
CAI,09/02/2024  1:46 PM,,Application for quotation of securities - CAI  5  pages  16.9KB
BRX,09/02/2024  1:46 PM,,Voluntary Escrow of Securities  1  page  258.6KB
