ASX Code,Date,Price sens.,Headline
SDF,01/09/2025  4:51 pm,Â,Change in substantial holding  59  pages  5.7MB
MCM,01/09/2025  4:51 pm,Â,Change in substantial holding notices x 4  8  pages  394.9KB
SMS,01/09/2025  4:51 pm,Â,Section 708A Notice  1  page  231.4KB
HPG,01/09/2025  4:51 pm,Â,Notification regarding unquoted securities - HPG  6  pages  19.6KB
NWH,01/09/2025  4:51 pm,Â,Ceasing to be a substantial holder  3  pages  649.5KB
MFF,01/09/2025  4:50 pm,Â,Monthly NTA - August 2025  3  pages  273.4KB
BWN,01/09/2025  4:50 pm,Â,Change of Director's Interest Notice - Anthony Wooles  3  pages  280.4KB
PLT,01/09/2025  4:49 pm,Â,Notification regarding unquoted securities - PLT  6  pages  18.1KB
FLT,01/09/2025  4:49 pm,Â,Becoming a substantial holder  8  pages  1.0MB
MQG,01/09/2025  4:49 pm,Â,Ceasing to be a substantial holder for PPT  17  pages  170.6KB
PPT,01/09/2025  4:49 pm,Â,Ceasing to be a substantial holder from MQG  17  pages  170.6KB
SMS,01/09/2025  4:49 pm,Â,Application for quotation of securities - SMS  6  pages  18.2KB
BWN,01/09/2025  4:48 pm,Â,Change of Director's Interest Notice - Loui Kannikoski  4  pages  309.6KB
OCC,01/09/2025  4:48 pm,Â,Notification regarding unquoted securities - OCC  8  pages  22.8KB
QUB,01/09/2025  4:48 pm,Â,Change in substantial holding from CGF  14  pages  1.3MB
CGF,01/09/2025  4:48 pm,Â,Change in substantial holding for QUB  14  pages  1.3MB
SDR,01/09/2025  4:46 pm,Â,Appendix 3Y - S Narayan  4  pages  317.2KB
AUB,01/09/2025  4:46 pm,Â,Notification regarding unquoted securities - AUB  6  pages  20.4KB
TLX,01/09/2025  4:45 pm,Â,Ceasing to be a substantial holder from CGF  7  pages  658.3KB
CGF,01/09/2025  4:45 pm,Â,Ceasing to be a substantial holder for TLX  7  pages  658.3KB
CTW,01/09/2025  4:44 pm,Â,CitiFirst MINIs Strike Changes effective 2 Sep 25  34  pages  2.9MB
RGN,01/09/2025  4:44 pm,,Chief Executive Officer Succession Update  4  pages  662.0KB
CTW,01/09/2025  4:43 pm,Â,CitiFirst Instalment MINI Strike Changes effective 2 Sep 25  9  pages  1.1MB
VRX,01/09/2025  4:40 pm,Â,Application for quotation of securities - VRX  6  pages  18.3KB
CEH,01/09/2025  4:40 pm,Â,AGM date and Director Nominations  1  page  240.7KB
OCC,01/09/2025  4:38 pm,Â,Initial Director's Interest Notice - Mr Michael McNulty  2  pages  194.2KB
AUB,01/09/2025  4:37 pm,Â,Notification regarding unquoted securities - AUB  6  pages  18.4KB
RMS,01/09/2025  4:37 pm,Â,Application for quotation of securities - RMS  7  pages  19.8KB
IPX,01/09/2025  4:36 pm,Â,Ceasing to be a substantial holder  2  pages  225.8KB
SEK,01/09/2025  4:35 pm,Â,Revised Share Trading Policy  10  pages  355.4KB
IBX,01/09/2025  4:34 pm,Â,Initial Director's Interest Notice - Dr Nina Webster  2  pages  170.2KB
POD,01/09/2025  4:34 pm,Â,Results of Meeting  1  page  169.7KB
EOL,01/09/2025  4:34 pm,Â,Change of Director's Interest Notice - Shaun Ankers  2  pages  258.5KB
SEK,01/09/2025  4:32 pm,Â,Appendix 3Y - Andrew Bassat  5  pages  386.5KB
GHY,01/09/2025  4:31 pm,Â,AGM Voting Entitlements and Sample Proxy Form  3  pages  3.0MB
