ASX Code,Date,Price sens.,Headline
EXL,15/01/2026  8:22 pm,Â,Notification of cessation of securities - EXL  4  pages  14.7KB
STW,15/01/2026  8:16 pm,Â,Daily Fund Update  9  pages  182.7KB
SLF,15/01/2026  8:13 pm,Â,Daily Fund Update  4  pages  131.9KB
SFY,15/01/2026  8:13 pm,Â,Daily Fund Update  4  pages  79.9KB
ARD,15/01/2026  8:05 pm,Â,Cleansing Notice  1  page  108.0KB
ARD,15/01/2026  8:02 pm,Â,Application for quotation of securities - ARD  6  pages  18.2KB
ALR,15/01/2026  7:54 pm,Â,Notification regarding unquoted securities - ALR  6  pages  18.5KB
AYT,15/01/2026  7:39 pm,Â,Company Secretary Appointment/Resignation  1  page  77.5KB
I88,15/01/2026  7:39 pm,Â,Application for quotation of securities - I88  5  pages  16.6KB
BKB,15/01/2026  7:32 pm,Â,Results of Meeting  2  pages  91.4KB
MEL,15/01/2026  7:31 pm,Â,Company Secretary Resignation  1  page  123.0KB
SEC,15/01/2026  7:20 pm,Â,Net Tangible Asset Backing  1  page  133.5KB
GSM,15/01/2026  7:20 pm,Â,Notice of General Meeting/Proxy Form  63  pages  1.0MB
PL8,15/01/2026  7:12 pm,Â,Net Tangible Asset Backing  1  page  151.0KB
BTR,15/01/2026  7:11 pm,Â,Cleansing notice under s708A  1  page  268.4KB
FRM,15/01/2026  7:11 pm,Â,Ceasing to be a substantial holder  1  page  93.0KB
CNJ,15/01/2026  7:11 pm,Â,Results of Fully Underwritten Entitlement Offer  1  page  625.7KB
BTR,15/01/2026  7:09 pm,Â,Application for quotation of securities - BTR  8  pages  20.7KB
ADX,15/01/2026  7:06 pm,Â,Results of General Meeting  2  pages  168.9KB
TCG,15/01/2026  7:05 pm,Â,Notification regarding unquoted securities - TCG  6  pages  18.8KB
IFG,15/01/2026  7:00 pm,Â,Notification regarding unquoted securities - IFG  5  pages  16.8KB
IFG,15/01/2026  6:57 pm,Â,Cleansing Statement  11  pages  226.3KB
DYM,15/01/2026  6:56 pm,Â,Cleansing Notice  2  pages  459.2KB
DYM,15/01/2026  6:54 pm,Â,Application for quotation of securities - DYM  6  pages  18.2KB
FDR,15/01/2026  6:44 pm,Â,Cleansing Notice  1  page  172.0KB
EXT,15/01/2026  6:43 pm,Â,Notification regarding unquoted securities - EXT  6  pages  18.4KB
FDR,15/01/2026  6:38 pm,Â,Application for quotation of securities - FDR  6  pages  18.4KB
CHW,15/01/2026  6:36 pm,Â,Application for quotation of securities - CHW  6  pages  18.2KB
AHE,15/01/2026  6:25 pm,Â,Notification of cessation of securities - AHE  6  pages  19.1KB
MAG,15/01/2026  6:23 pm,Â,Proposed issue of securities - MAG  5  pages  19.4KB
OIL,15/01/2026  6:22 pm,Â,Change of Director's Interest Notice x4  10  pages  588.2KB
OIL,15/01/2026  6:14 pm,Â,Notification regarding unquoted securities - OIL  8  pages  25.9KB
LNW,15/01/2026  6:05 pm,Â,Notification of cessation of securities - LNW  4  pages  15.4KB
ARV,15/01/2026  6:03 pm,Â,Delisting from the AIM Market  4  pages  274.9KB
ELS,15/01/2026  5:59 pm,Â,Application for quotation of securities - ELS  8  pages  21.0KB
LGM,15/01/2026  5:58 pm,Â,Change of Director's Interest Notice Carland - Updated  4  pages  377.8KB
CBY,15/01/2026  5:58 pm,,Response to ASX Price Query  4  pages  484.5KB
MSB,15/01/2026  5:53 pm,Â,Notification of cessation of securities - MSB  4  pages  15.4KB
FND,15/01/2026  5:51 pm,Â,Appointment of Company Secretaries  1  page  132.9KB
MSB,15/01/2026  5:49 pm,Â,Notification regarding unquoted securities - MSB  6  pages  18.5KB
KAL,15/01/2026  5:48 pm,Â,Cleansing Statement  1  page  176.5KB
KAL,15/01/2026  5:45 pm,Â,Application for quotation of securities - KAL  6  pages  18.2KB
LRV,15/01/2026  5:45 pm,Â,Cleansing Statement - Performance Rights  1  page  186.2KB
TAH,15/01/2026  5:44 pm,Â,Ceasing to be a substantial holder from MQG  19  pages  190.7KB
MQG,15/01/2026  5:44 pm,Â,Ceasing to be a substantial holder for TAH  19  pages  190.7KB
DOW,15/01/2026  5:44 pm,Â,Ceasing to be a substantial holder from MQG  36  pages  241.9KB
MQG,15/01/2026  5:44 pm,Â,Ceasing to be a substantial holder for DOW  36  pages  241.9KB
IFL,15/01/2026  5:42 pm,Â,Change in substantial holding from MUFG  50  pages  487.9KB
LRV,15/01/2026  5:41 pm,Â,Application for quotation of securities - LRV  6  pages  18.4KB
RMS,15/01/2026  5:41 pm,Â,Notification of cessation of securities - RMS  4  pages  14.7KB
HUB,15/01/2026  5:40 pm,Â,Becoming a substantial holder from MUFG  1725  pages  5.8MB
PRU,15/01/2026  5:35 pm,Â,Change of Director's Interest Notice  2  pages  281.5KB
LGM,15/01/2026  5:35 pm,Â,Application for quotation of securities - LGM  6  pages  18.3KB
CTP,15/01/2026  5:28 pm,Â,Update - Notification of buy-back - CTP  6  pages  18.5KB
WNX,15/01/2026  5:28 pm,Â,Ceasing to be a substantial holder  2  pages  379.1KB
WNX,15/01/2026  5:27 pm,Â,Ceasing to be a substantial holder  2  pages  360.7KB
WNX,15/01/2026  5:26 pm,Â,Change in substantial holding  4  pages  768.9KB
WNX,15/01/2026  5:23 pm,Â,Appendix 3Y - JY and Dissociation of Homart Group  5  pages  454.4KB
RGT,15/01/2026  5:20 pm,Â,s708A Cleansing Notice  1  page  309.1KB
RGT,15/01/2026  5:17 pm,Â,Application for quotation of securities - RGT  8  pages  20.8KB
MCP,15/01/2026  5:14 pm,Â,Change in substantial holding  6  pages  127.5KB
WWI,15/01/2026  5:12 pm,Â,Change of Director's Interest Notices x 5  15  pages  900.5KB
GHM,15/01/2026  5:11 pm,Â,Change of Director's Interest Notice - Dunnachie  2  pages  268.5KB
GHM,15/01/2026  5:10 pm,Â,Change of Director's Interest Notice - Harris  3  pages  273.6KB
GHM,15/01/2026  5:10 pm,Â,Change of Director's Interest Notice - Anderson  4  pages  310.1KB
GHM,15/01/2026  5:09 pm,Â,Change of Director's Interest Notice - Sloan  3  pages  273.2KB
HCL,15/01/2026  5:08 pm,Â,Initial Director's Interest Notice - G Knox  2  pages  126.4KB
WWI,15/01/2026  5:08 pm,Â,Cleansing Notice  1  page  204.3KB
WWI,15/01/2026  5:06 pm,Â,Application for quotation of securities - WWI  6  pages  18.2KB
JCS,15/01/2026  5:01 pm,Â,Q2FY26 Investor Update Conference Call  1  page  259.5KB
TGH,15/01/2026  4:59 pm,Â,Change in substantial holding from TEK  4  pages  223.6KB
TEK,15/01/2026  4:59 pm,Â,Change in substantial holding for TGH  4  pages  223.6KB
HFR,15/01/2026  4:59 pm,Â,Notification of cessation of securities - HFR  4  pages  14.8KB
BVS,15/01/2026  4:56 pm,Â,Release date for 1H26 half-year results  1  page  244.9KB
TGP,15/01/2026  4:56 pm,Â,Change of Director's Interest Notice  2  pages  211.7KB
IPG,15/01/2026  4:53 pm,Â,Notice under section 708A(5)(e) of Corporations Act 2001  1  page  97.5KB
TVN,15/01/2026  4:52 pm,Â,New Link - Online Investor Briefing  1  page  144.7KB
MML,15/01/2026  4:51 pm,Â,Cleansing Notice  2  pages  245.4KB
PV1,15/01/2026  4:49 pm,Â,Change of Auditor  1  page  201.8KB
IPG,15/01/2026  4:48 pm,Â,Application for quotation of securities - IPG  6  pages  18.2KB
PA2,15/01/2026  4:47 pm,Â,Interest Details  1  page  113.1KB
ONE,15/01/2026  4:47 pm,Â,Notification of Results/Reporting Date  1  page  170.5KB
SIQ,15/01/2026  4:44 pm,Â,Becoming a substantial holder  5  pages  334.8KB
QAL,15/01/2026  4:44 pm,Â,Change in substantial holding from PPT  5  pages  602.4KB
PPT,15/01/2026  4:44 pm,Â,Change in substantial holding for QAL  5  pages  602.4KB
MML,15/01/2026  4:44 pm,Â,Application for quotation of securities - MML  6  pages  18.2KB
PA5,15/01/2026  4:43 pm,Â,Interest Details  1  page  118.1KB
CHR,15/01/2026  4:42 pm,Â,Change of Director's Interest Notice  3  pages  353.0KB
ONE,15/01/2026  4:42 pm,,Quarterly Activities/Appendix 4C Cash Flow Report  8  pages  342.4KB
PA4,15/01/2026  4:41 pm,Â,Interest Details  1  page  118.6KB
CTW,15/01/2026  4:41 pm,Â,CitiFirst MINIs Strike Changes Effective 16 Jan 26  33  pages  3.0MB
CTW,15/01/2026  4:40 pm,Â,CitiFirst Instal MINIs Strike Changes Effective 16 Jan 26  10  pages  1.3MB
PA3,15/01/2026  4:39 pm,Â,Interest Details  1  page  112.0KB
CTW,15/01/2026  4:39 pm,Â,CitiFirst MINIs Stop Loss Trigger Event 15 Jan 26  1  page  85.4KB
PA1,15/01/2026  4:38 pm,Â,Interest Details  1  page  113.1KB
DRO,15/01/2026  4:37 pm,Â,DroneShield Selected for LAND 156 LoE 3 Panel  2  pages  280.4KB
IAG,15/01/2026  4:33 pm,Â,Notification regarding unquoted securities - IAG  5  pages  17.0KB
MEI,15/01/2026  4:32 pm,Â,Change of Director's Interest Notice  2  pages  275.6KB
CDM,15/01/2026  4:31 pm,Â,Change of Director's Interest Notice  2  pages  264.5KB
COB,15/01/2026  4:30 pm,Â,Issue of Shares and Cleansing Notice  1  page  270.0KB
QUB,15/01/2026  4:29 pm,Â,Change in substantial holding  4  pages  340.5KB
FFM,15/01/2026  4:29 pm,Â,Becoming a substantial holder  22  pages  378.5KB
AKN,15/01/2026  4:28 pm,Â,Orion Update Clarification  1  page  179.1KB
ACW,15/01/2026  4:28 pm,Â,Application for quotation of securities - ACW  7  pages  21.0KB
IAG,15/01/2026  4:28 pm,Â,Notification of cessation of securities - IAG  4  pages  15.5KB
ALL,15/01/2026  4:25 pm,Â,Notification of cessation of securities - ALL  4  pages  14.7KB
PIC,15/01/2026  4:25 pm,Â,Daily Net Tangible Asset Statement  1  page  234.2KB
IAG,15/01/2026  4:25 pm,Â,Notification regarding unquoted securities - IAG  7  pages  21.5KB
COB,15/01/2026  4:22 pm,Â,Application for quotation of securities - COB  6  pages  18.5KB
ALL,15/01/2026  4:22 pm,Â,Notification regarding unquoted securities - ALL  5  pages  16.7KB
CDO,15/01/2026  4:18 pm,Â,Change of Director's Interest Notice  2  pages  264.1KB
KCC,15/01/2026  4:16 pm,Â,Section 708A Notice  1  page  134.9KB
MEC,15/01/2026  4:16 pm,Â,NTA at 02.01.2026 Pre-tax 1.3629 Post-tax 1.3034  1  page  210.8KB
ALL,15/01/2026  4:16 pm,Â,Notification regarding unquoted securities - ALL  6  pages  18.7KB
FPR,15/01/2026  4:12 pm,Â,Notification regarding unquoted securities - FPR  7  pages  21.4KB
ALL,15/01/2026  4:12 pm,Â,Notification regarding unquoted securities - ALL  6  pages  19.0KB
LT8,15/01/2026  4:11 pm,Â,Notification of cessation of securities - LT8  4  pages  15.1KB
FPR,15/01/2026  4:11 pm,Â,Notification regarding unquoted securities - FPR  6  pages  18.4KB
QRI,15/01/2026  4:11 pm,Â,Application for quotation of securities - QRI  6  pages  17.6KB
QUB,15/01/2026  4:10 pm,Â,Notification regarding unquoted securities - QUB  6  pages  18.5KB
DTR,15/01/2026  4:10 pm,Â,Cleansing Notice  1  page  145.9KB
FPR,15/01/2026  4:08 pm,Â,Notification of cessation of securities - FPR  4  pages  14.7KB
DTR,15/01/2026  4:05 pm,Â,Application for quotation of securities - DTR  7  pages  21.1KB
TVN,15/01/2026  4:02 pm,Â,Online Investor Briefing  19  pages  4.0MB
KCC,15/01/2026  4:02 pm,Â,Application for quotation of securities - KCC  6  pages  18.3KB
APC,15/01/2026  4:00 pm,Â,Change in substantial holding  3  pages  280.3KB
MYX,15/01/2026  3:55 pm,Â,Notice of appeal  1  page  121.8KB
MEM,15/01/2026  3:53 pm,Â,Notification regarding unquoted securities - MEM  9  pages  23.5KB
DSK,15/01/2026  3:44 pm,Â,1H FY26 Financial Result - Timing of Release  1  page  133.3KB
FGR,15/01/2026  3:38 pm,Â,Change in substantial holding  3  pages  209.4KB
FSM,15/01/2026  3:30 pm,Â,Derivatives Disclosure - December 2025  1  page  203.4KB
AYU,15/01/2026  3:29 pm,Â,Interest Payment - AYUHE  4  pages  17.2KB
AYU,15/01/2026  3:29 pm,Â,Interest Payment - AYUHD  4  pages  17.2KB
OPT,15/01/2026  3:28 pm,Â,Notification of cessation of securities - OPT  4  pages  15.4KB
LR6,15/01/2026  3:28 pm,Â,Monthly Report - December 2025  4  pages  192.3KB
CHR,15/01/2026  3:27 pm,Â,CHRCB Funding Update  1  page  135.9KB
LR5,15/01/2026  3:25 pm,Â,Monthly Report - December 2025  4  pages  191.5KB
LR3,15/01/2026  3:25 pm,Â,Monthly Report - December 2025  4  pages  182.4KB
LR4,15/01/2026  3:24 pm,Â,Monthly Report - December 2025  4  pages  196.0KB
VSL,15/01/2026  3:24 pm,Â,SPH Notice - New Zealand Superannuation Fund Nominees Ltd  3  pages  85.0KB
LR1,15/01/2026  3:23 pm,Â,Monthly Report - December 2025  4  pages  198.4KB
LT9,15/01/2026  3:22 pm,Â,Monthly Report - December 2025  4  pages  196.2KB
LT8,15/01/2026  3:21 pm,Â,Monthly Report - December 2025  4  pages  246.3KB
SIG,15/01/2026  3:13 pm,Â,Notification regarding unquoted securities - SIG  7  pages  21.5KB
FLX,15/01/2026  3:13 pm,Â,Director Appointment - Dominic O'Hanlon  2  pages  208.5KB
RAC,15/01/2026  3:11 pm,Â,Application for quotation of securities - RAC  8  pages  20.8KB
NXL,15/01/2026  3:04 pm,Â,Notice of 1H26 Results and Webcast  1  page  84.9KB
EUR,15/01/2026  3:03 pm,Â,CRML Announces Outstanding New High-Grade Results Tanbreez  34  pages  11.9MB
RLC,15/01/2026  3:03 pm,Â,Notification of cessation of securities - RLC  4  pages  14.7KB
MKR,15/01/2026  2:57 pm,Â,Cleansing Notice  1  page  218.8KB
MKR,15/01/2026  2:51 pm,Â,Application for quotation of securities - MKR  6  pages  18.3KB
MOT,15/01/2026  2:48 pm,Â,Daily Fund Update  1  page  192.5KB
RCA,15/01/2026  2:48 pm,Â,December 2025 Investment Update  5  pages  581.2KB
MXT,15/01/2026  2:47 pm,Â,Daily Fund Update  1  page  202.0KB
SIG,15/01/2026  2:46 pm,Â,Appendix 3Y Change in Director's Interest Notice  3  pages  294.1KB
SIG,15/01/2026  2:45 pm,Â,Appendix 3Y Change in Director Interest's Notice  3  pages  290.5KB
SIG,15/01/2026  2:43 pm,Â,Appendix 3Y Change of Director's Interest Notice  2  pages  288.0KB
VEU,15/01/2026  2:36 pm,Â,Distribution FX Rate Announcement  2  pages  154.3KB
GCI,15/01/2026  2:33 pm,Â,Net Tangible Asset Backing  1  page  474.0KB
MTC,15/01/2026  2:32 pm,Â,Investor Presentation  16  pages  2.4MB
RII,15/01/2026  2:20 pm,Â,December 2025 Investment Update  5  pages  512.3KB
WHF,15/01/2026  2:15 pm,Â,Quarterly Report to Shareholders - Dec 25 Qtr  4  pages  333.1KB
CRI,15/01/2026  2:13 pm,Â,Results of Meeting  2  pages  171.6KB
WHI,15/01/2026  2:11 pm,Â,Quarterly Report to Shareholders - Dec 25 Qtr  4  pages  317.4KB
MM8,15/01/2026  2:06 pm,Â,Ceasing to be a substantial holder  2  pages  1.8MB
MM8,15/01/2026  2:05 pm,Â,Change in substantial holding  3  pages  2.8MB
LFG,15/01/2026  2:03 pm,Â,Notification regarding unquoted securities - LFG  10  pages  30.8KB
LFG,15/01/2026  1:55 pm,Â,Notification of cessation of securities - LFG  14  pages  42.7KB
AAC,15/01/2026  1:44 pm,Â,Notification regarding unquoted securities - AAC  6  pages  18.5KB
AAC,15/01/2026  1:40 pm,Â,Notification of cessation of securities - AAC  4  pages  14.8KB
APX,15/01/2026  1:39 pm,Â,Notification of cessation of securities - APX  4  pages  14.6KB
SKY,15/01/2026  1:37 pm,Â,Notification of cessation of securities - SKY  4  pages  14.8KB
VAR,15/01/2026  1:33 pm,,Response to ASX Price Query  4  pages  553.4KB
KGD,15/01/2026  1:29 pm,Â,IMPORTANT Update on Forrestania's bid now to 88.33%  2  pages  438.0KB
FND,15/01/2026  1:23 pm,,Trading Halt  2  pages  251.5KB
MNB,15/01/2026  1:15 pm,Â,Share Purchase Plan Timetable Update  2  pages  185.2KB
LM8,15/01/2026  1:11 pm,,Ore Purchase Agreement Now Unconditional  1  page  474.8KB
