ASX Code,Date,Price sens.,Headline
OPH,01/08/2025  3:53 pm,Â,Month End NTA 31.07.2025  1  page  192.0KB
IPD,01/08/2025  3:53 pm,Â,Change of Director's Interest Notice-Ms Emmanuel-Donnelly  3  pages  159.1KB
LRV,01/08/2025  3:53 pm,Â,Application for quotation of securities - LRV  6  pages  18.2KB
PRO,01/08/2025  3:53 pm,Â,Cleansing Notice  1  page  195.4KB
IPD,01/08/2025  3:52 pm,Â,Change of Director's Interest Notice - Ms Janelle Delaney  2  pages  177.6KB
ID8,01/08/2025  3:52 pm,Â,Final Director's Interest Notice  2  pages  196.4KB
ELS,01/08/2025  3:52 pm,Â,Change in substantial holding from MQG  37  pages  217.7KB
MQG,01/08/2025  3:52 pm,Â,Change in substantial holding for ELS  37  pages  217.7KB
PPL,01/08/2025  3:51 pm,Â,Q4 FY25 Investor Briefing Recording  1  page  122.2KB
IPD,01/08/2025  3:51 pm,Â,Change of Director's Interest Notice - Ms Fiona Bones  2  pages  155.4KB
PRO,01/08/2025  3:41 pm,Â,Application for quotation of securities - PRO  7  pages  20.6KB
GCI,01/08/2025  3:37 pm,Â,Net Tangible Asset Backing  1  page  154.0KB
IMA,01/08/2025  3:36 pm,,Expanding Project Development Pipeline  2  pages  563.2KB
SND,01/08/2025  3:28 pm,Â,Change in substantial holding  2  pages  88.6KB
AEV,01/08/2025  3:27 pm,Â,Change in substantial holding  29  pages  9.1MB
SEQ,01/08/2025  3:26 pm,,Est. of AFSL Gov. Comm. with Danielle Press as Ind. Chair  3  pages  282.5KB
A1M,01/08/2025  3:26 pm,Â,Change of Director's Interest Notice - J Young  3  pages  304.9KB
WBC,01/08/2025  3:19 pm,Â,Notification of cessation of securities - WBC  5  pages  16.4KB
LMA,01/08/2025  3:07 pm,Â,mFund - Removal from Settlement Service - LMA20  2  pages  267.3KB
LMA,01/08/2025  3:06 pm,Â,mFund - Removal from Settlement Service - LMA04  2  pages  267.3KB
LMA,01/08/2025  3:05 pm,Â,mFund - Removal from Settlement Service - LMA15  2  pages  267.3KB
CR3,01/08/2025  3:05 pm,Â,Cleansing Statement  1  page  292.8KB
1MC,01/08/2025  3:05 pm,,Clarification Regarding Wildcat Resources Tabba Tabba PFS  1  page  313.3KB
CR3,01/08/2025  3:03 pm,Â,Application for quotation of securities - CR3  6  pages  18.4KB
CR3,01/08/2025  3:02 pm,Â,Application for quotation of securities - CR3  7  pages  21.3KB
CU6,01/08/2025  3:02 pm,Â,Ceasing to be a substantial holder  2  pages  144.7KB
BEZ,01/08/2025  3:02 pm,Â,Statement of CDIs on issue - BEZ  3  pages  13.6KB
LMA,01/08/2025  3:02 pm,Â,mFund - Removal from Settlement Service - LMA14  2  pages  267.3KB
LMA,01/08/2025  3:01 pm,Â,mFund - Removal from Settlement Service - LMA01  2  pages  267.3KB
LMA,01/08/2025  3:00 pm,Â,mFund - Removal from Settlement Service - LMA12  2  pages  267.3KB
CU6,01/08/2025  3:00 pm,Â,Ceasing to be a substantial holder  2  pages  391.0KB
LMA,01/08/2025  2:59 pm,Â,mFund - Removal from Settlement Service - LMA06  2  pages  267.3KB
