ASX Code,Date,Price sens.,Headline
ALY,30/01/2024  5:47 PM,,Quarterly Activities Report - December 2023  21  pages  1.7MB
ZIM,30/01/2024  5:46 PM,,Quarter Ended 31 December 2023  4  pages  361.3KB
KZR,30/01/2024  5:44 PM,,Quarterly Cashflow Report  5  pages  375.3KB
YOW,30/01/2024  5:43 PM,,Quarterly Activities/Appendix 4C Cash Flow Report  8  pages  407.9KB
BSX,30/01/2024  5:42 PM,,Accelerated Non-Renounceable Entitlement Offer Results  2  pages  228.4KB
IPX,30/01/2024  5:40 PM,,Application for quotation of securities - IPX  8  pages  30.3KB
IS3,30/01/2024  5:37 PM,,CONVERTIBLE NOTE FACILITY  2  pages  166.8KB
COG,30/01/2024  5:36 PM,,Ceasing to be a substantial holder  2  pages  779.0KB
MRM,30/01/2024  5:34 PM,,Change in substantial holding - Tiga Trading Pty Ltd  5  pages  226.8KB
GCI,30/01/2024  5:32 PM,,Appendix 3B  54  pages  1.2MB
TOP,30/01/2024  5:32 PM,,Change in substantial holding for MRM  5  pages  253.6KB
MRM,30/01/2024  5:32 PM,,Change in substantial holding from TOP  5  pages  253.6KB
IPX,30/01/2024  5:31 PM,,Notice under Section 708A  1  page  116.6KB
CYQ,30/01/2024  5:30 PM,,Initial Director's Interest Notice  2  pages  167.4KB
SIG,30/01/2024  5:30 PM,,Change in substantial holding from HMC  7  pages  383.2KB
HMC,30/01/2024  5:30 PM,,Change in substantial holding for SIG  7  pages  383.2KB
HBR,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
QPO,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
AAA,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
HVS,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
HCR,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
MMK,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
OZB,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
AGV,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
CRE,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
BHY,30/01/2024  5:28 PM,,Estimated Distribution Announcement  1  page  224.0KB
BND,30/01/2024  5:25 PM,,Estimated Distribution Announcement  1  page  154.7KB
PAR,30/01/2024  5:24 PM,,Notification of cessation of securities - PAR  4  pages  24.2KB
IPX,30/01/2024  5:24 PM,,Application for quotation of securities - IPX  9  pages  32.5KB
IPX,30/01/2024  5:22 PM,,Application for quotation of securities - IPX  8  pages  30.9KB
PAR,30/01/2024  5:22 PM,,Application for quotation of securities - PAR  6  pages  27.1KB
CYQ,30/01/2024  5:22 PM,,Interim Chair Appointed  1  page  136.4KB
HAR,30/01/2024  5:21 PM,,Quarterly Activities/Appendix 5B Cash Flow Report  16  pages  1.9MB
T92,30/01/2024  5:20 PM,,Quarterly Activities/Appendix 5B Cash Flow Report  20  pages  1.8MB
M3M,30/01/2024  5:13 PM,,Cleansing notice  2  pages  270.2KB
M3M,30/01/2024  5:11 PM,,Application for quotation of securities - M3M  6  pages  27.3KB
PRX,30/01/2024  5:07 PM,,Quarterly Activities and Cashflow Report Dec 2023  20  pages  1.6MB
DM1,30/01/2024  5:04 PM,,Quarterly Activities/Appendix 5B Cash Flow Report  11  pages  628.2KB
CXL,30/01/2024  5:02 PM,,Change in substantial holding  4  pages  307.4KB
SIH,30/01/2024  4:58 PM,,Quarterly Activities Report  9  pages  12.6MB
SPA,30/01/2024  4:56 PM,,Change in substantial holding - Tiga Trading Pty Ltd  4  pages  196.0KB
SIH,30/01/2024  4:55 PM,,Quarterly Cashflow Report  5  pages  1.0MB
TEK,30/01/2024  4:55 PM,,Change in substantial holding for SPA  4  pages  224.4KB
SPA,30/01/2024  4:55 PM,,Change in substantial holding from TEK  4  pages  224.4KB
SCL,30/01/2024  4:53 PM,,Change of Director's Interest Notice - Perkins  3  pages  308.0KB
RAG,30/01/2024  4:51 PM,,Quarterly Cashflow Report  5  pages  229.2KB
RAG,30/01/2024  4:51 PM,,Quarterly Activities Report  10  pages  1.9MB
FNX,30/01/2024  4:49 PM,,SEQ: Sale of Yield Report Pty Limited and Strategic Alliance  2  pages  246.4KB
SEQ,30/01/2024  4:49 PM,,Sale of Yield Report Pty Limited and Strategic Alliance  2  pages  246.4KB
ASK,30/01/2024  4:48 PM,,Ceasing to be a substantial holder for NSR  2  pages  122.8KB
NSR,30/01/2024  4:48 PM,,Ceasing to be a substantial holder from ASK  2  pages  122.8KB
CMX,30/01/2024  4:44 PM,,Quarterly Activities/Appendix 5B Cash Flow Report  12  pages  906.8KB
TNC,30/01/2024  4:42 PM,,Response to ASX Aware Query  12  pages  1.5MB
WA1,30/01/2024  4:42 PM,,Change in substantial holding  5  pages  98.1KB
LM8,30/01/2024  4:42 PM,,Change of Director's Interest Notice - D Lord  3  pages  229.4KB
LM8,30/01/2024  4:40 PM,,Change of Director's Interest Notice - A McDonald  2  pages  225.7KB
