ASX Code,Date,Price sens.,Headline
WGX,01/02/2024  7:43 PM,,Change in substantial holding  6  pages  637.6KB
BM8,01/02/2024  7:35 PM,,Notification regarding unquoted securities - BM8  6  pages  28.7KB
LKE,01/02/2024  7:35 PM,,Change of Director's Interest Notice DD  3  pages  156.4KB
LKE,01/02/2024  7:33 PM,,Change of Director's Interest Notice HA  2  pages  153.8KB
LKE,01/02/2024  7:32 PM,,Change of Director's Interest Notice CB  2  pages  154.8KB
LKE,01/02/2024  7:31 PM,,Change of Director's Interest Notice AC  2  pages  154.8KB
A11,01/02/2024  7:25 PM,,Investor Presentation - Investor Webinar  19  pages  4.6MB
HAR,01/02/2024  7:14 PM,,Change of Director's Interest Notice  3  pages  304.7KB
HAR,01/02/2024  7:14 PM,,Change of Director's Interest Notice  3  pages  301.6KB
HAR,01/02/2024  7:14 PM,,Change of Director's Interest Notice  2  pages  283.8KB
PNR,01/02/2024  7:13 PM,,Director Share Sale & Change of Director's Interest Notice  4  pages  372.5KB
KAT,01/02/2024  7:10 PM,,Update - Notification of buy-back - KAT  6  pages  27.8KB
HXL,01/02/2024  7:09 PM,,Notification of cessation of securities - HXL  5  pages  26.8KB
KOB,01/02/2024  7:00 PM,,Application for quotation of securities - KOB  6  pages  27.7KB
BGD,01/02/2024  6:59 PM,,Change in substantial holding  4  pages  171.7KB
BGD,01/02/2024  6:58 PM,,Change in substantial holding  4  pages  6.4MB
KOB,01/02/2024  6:54 PM,,Completion of Placement  1  page  127.3KB
IRI,01/02/2024  6:38 PM,,Final Director's Interest Notice - James Scott  2  pages  165.5KB
EGG,01/02/2024  6:33 PM,,Becoming a substantial holder  20  pages  506.0KB
VEN,01/02/2024  6:32 PM,,Becoming a substantial holder from KBC  3  pages  135.2KB
KBC,01/02/2024  6:32 PM,,Becoming a substantial holder for VEN  3  pages  135.2KB
COG,01/02/2024  6:27 PM,,Ceasing to be a substantial holder from MUFG  3  pages  504.3KB
LIS,01/02/2024  6:25 PM,,Director Appointment and Appendix 3X  3  pages  392.5KB
WEB,01/02/2024  6:24 PM,,Ceasing to be a substantial holder  7  pages  534.9KB
TOE,01/02/2024  6:21 PM,,Ceasing to be a substantial holder  5  pages  335.0KB
ALU,01/02/2024  6:21 PM,,Ceasing to be a substantial holder from MUFG  30  pages  1.0MB
GRE,01/02/2024  6:20 PM,,Cleansing Notice  1  page  81.5KB
ELD,01/02/2024  6:19 PM,,Ceasing to be a substantial holder  7  pages  540.3KB
KGN,01/02/2024  6:14 PM,,Ceasing to be a substantial holder  3  pages  170.8KB
KSM,01/02/2024  6:08 PM,,Monthly Report - December 2023  2  pages  394.7KB
KAM,01/02/2024  6:04 PM,,Monthly AUM update  1  page  253.5KB
GRE,01/02/2024  6:02 PM,,Notification of cessation of securities - GRE  4  pages  23.9KB
VUK,01/02/2024  6:02 PM,,Transaction in Own Shares and CDIs  17  pages  1.6MB
BCI,01/02/2024  6:00 PM,,Proposed issue of securities (Update)  54  pages  1.5MB
KSM,01/02/2024  5:59 PM,,Monthly Units on Issue - January 2024  1  page  446.5KB
GRE,01/02/2024  5:57 PM,,Application for quotation of securities - GRE  6  pages  27.9KB
ADE,01/02/2024  5:57 PM,,Monthly Units on Issue - January 2024  1  page  406.4KB
WAX,01/02/2024  5:56 PM,,Becoming a substantial holder for GTK  6  pages  818.6KB
GTK,01/02/2024  5:56 PM,,Becoming a substantial holder from WAM/WMI/WAX  6  pages  818.6KB
