ASX Code,Date,Price sens.,Headline
MM1,13/09/2023  6:09 PM,,Half Yearly Report and Accounts  34  pages  10.3MB
VRC,13/09/2023  6:02 PM,,Date of AGM and Closing Date for Director Nominations  2  pages  189.0KB
CAM,13/09/2023  5:54 PM,,Net Tangible Asset Backing - 31 August 2023  3  pages  658.1KB
EML,13/09/2023  5:53 PM,,Application for quotation of securities - EML  7  pages  30.2KB
SEC,13/09/2023  5:53 PM,,Net Tangible Asset Backing  1  page  129.4KB
RND,13/09/2023  5:51 PM,,Appendix 4G and Corporate Governance Statement  18  pages  568.3KB
YAR,13/09/2023  5:50 PM,,Half Year Accounts  31  pages  1.6MB
EVN,13/09/2023  5:49 PM,,Red Lake Site Visit Presentation  51  pages  11.8MB
NGY,13/09/2023  5:48 PM,,Appendix 4G and Corporate Governance Statement  34  pages  746.8KB
TI1,13/09/2023  5:47 PM,,Appendix 4G  11  pages  393.2KB
BOA,13/09/2023  5:47 PM,,Further Update to s249D Notice Received  3  pages  368.3KB
MQG,13/09/2023  5:45 PM,,Change in substantial holding for AEE  27  pages  180.1KB
AEE,13/09/2023  5:45 PM,,Change in substantial holding from MQG  27  pages  180.1KB
GTR,13/09/2023  5:44 PM,,Cleansing Notice  1  page  103.0KB
TI1,13/09/2023  5:44 PM,,Corporate Governance Statement  16  pages  327.9KB
TI1,13/09/2023  5:43 PM,,Investor webinar on half year report  2  pages  240.2KB
VCX,13/09/2023  5:43 PM,,Change of Director's Interest Notice - Peter Huddle  4  pages  431.1KB
ASX,13/09/2023  5:42 PM,,Update - Dividend/Distribution - ASX  5  pages  29.1KB
RND,13/09/2023  5:42 PM,,Annual Report to shareholders  60  pages  1.1MB
VNT,13/09/2023  5:40 PM,,Becoming a substantial holder  20  pages  1.9MB
EM2,13/09/2023  5:38 PM,,Change of Registry Address Notification  1  page  212.4KB
CYM,13/09/2023  5:35 PM,,Becoming a substantial holder  3  pages  257.3KB
FLT,13/09/2023  5:35 PM,,Change in substantial holding  16  pages  1.6MB
GL1,13/09/2023  5:35 PM,,Change of Registry Address Notification  1  page  271.6KB
CHN,13/09/2023  5:33 PM,,Ceasing to be a substantial holder  5  pages  352.0KB
AYA,13/09/2023  5:32 PM,,Change of Registry Address Notification  1  page  64.1KB
TRT,13/09/2023  5:31 PM,,Change of Share Registry Address  1  page  184.5KB
SGM,13/09/2023  5:31 PM,,North America Metal & SA Recycling Site Tour  63  pages  6.0MB
BSL,13/09/2023  5:30 PM,,Ceasing to be a substantial holder  6  pages  401.0KB
NGY,13/09/2023  5:29 PM,,Annual Report to shareholders  57  pages  2.2MB
NCM,13/09/2023  5:27 PM,,Letter to Newcrest shareholders  3  pages  621.7KB
NMT,13/09/2023  5:24 PM,,AGM Details  1  page  236.0KB
IPG,13/09/2023  5:22 PM,,Change in substantial holding  2  pages  2.7MB
TI1,13/09/2023  5:19 PM,,Half year results announcement  2  pages  237.0KB
TI1,13/09/2023  5:17 PM,,Half Yearly Report and Accounts  30  pages  2.3MB
AL3,13/09/2023  5:17 PM,,Notification regarding unquoted securities - AL3  7  pages  30.3KB
SB2,13/09/2023  5:14 PM,,SB2 Investment Report & NTA Update  3  pages  459.7KB
IMU,13/09/2023  5:13 PM,,Share Purchase Plan Closing Date Extended  3  pages  166.1KB
QEM,13/09/2023  5:13 PM,,Date of AGM and Closing Date for Director Nominations  1  page  187.9KB
IR1,13/09/2023  5:12 PM,,Release of Securities from Escrow  2  pages  241.0KB
IFL,13/09/2023  5:11 PM,,Change in substantial holding  6  pages  487.1KB
WOW,13/09/2023  5:08 PM,,Notification regarding unquoted securities - WOW  6  pages  27.6KB
IFL,13/09/2023  5:08 PM,,Change in substantial holding  5  pages  641.4KB
ODE,13/09/2023  5:08 PM,,Options Prospectus  44  pages  672.7KB
RUL,13/09/2023  5:06 PM,,Notification of cessation of securities - RUL  4  pages  23.8KB
RUL,13/09/2023  5:06 PM,,Application for quotation of securities - RUL  6  pages  27.9KB
BC8,13/09/2023  5:06 PM,,Notification of cessation of securities - BC8  5  pages  27.3KB
BGL,13/09/2023  5:05 PM,,Date of AGM and closing date for Director nominations  1  page  142.3KB
WOW,13/09/2023  5:05 PM,,Notification of cessation of securities - WOW  4  pages  24.3KB
BC8,13/09/2023  5:05 PM,,Cancellation of Options and Performance Rights  1  page  126.1KB
RUL,13/09/2023  5:05 PM,,Employee Share Option Plan Notice  1  page  572.7KB
GEN,13/09/2023  5:02 PM,,Half Yearly Report and Accounts  27  pages  1.5MB
SSH,13/09/2023  5:00 PM,,SSH Appointment of Interim CFO  2  pages  183.7KB
STP,13/09/2023  4:56 PM,,2023 AGM - Notice under Listing Rule 3.13.1  1  page  143.8KB
ECG,13/09/2023  4:56 PM,,Appendix 3Y - Change of Director's Interest Notice  2  pages  274.5KB
AD8,13/09/2023  4:55 PM,,Ceasing to be a substantial holder  3  pages  112.8KB
CDR,13/09/2023  4:54 PM,,Corporate Governance Statement and Appendix 4G  31  pages  661.9KB
AD8,13/09/2023  4:54 PM,,Ceasing to be a substantial holder  3  pages  112.9KB
CDR,13/09/2023  4:53 PM,,Annual Report to shareholders  68  pages  2.9MB
SOM,13/09/2023  4:52 PM,,Change of Director's Interest Notice  8  pages  405.0KB
IDA,13/09/2023  4:48 PM,,Notice of Meeting Access Letter/Proxy Form  3  pages  365.9KB
FTZ,13/09/2023  4:46 PM,,Delay in Lodgement of Half-Year Financial Report  1  page  166.1KB
SMP,13/09/2023  4:45 PM,,Presentation Update  20  pages  862.6KB
IDA,13/09/2023  4:45 PM,,Notice of General Meeting  24  pages  340.8KB
CMX,13/09/2023  4:41 PM,,Change of Share Registry Address  1  page  160.3KB
SOM,13/09/2023  4:40 PM,,Change of Director's Interest Notice  3  pages  226.7KB
NGI,13/09/2023  4:40 PM,,Change in substantial holding  2  pages  821.5KB
TTT,13/09/2023  4:39 PM,,Notice under Section 708A (5) of the Corporations Act  1  page  57.2KB
WTC,13/09/2023  4:38 PM,,Application for quotation of securities - WTC  6  pages  27.5KB
CRR,13/09/2023  4:38 PM,,Half Year Accounts  27  pages  1.6MB
CTW,13/09/2023  4:38 PM,,CitiFirst MINIs Strike Changes effective 14 Sep 23  42  pages  3.7MB
CTW,13/09/2023  4:37 PM,,CitiFirst Instal MINIs Strike Changes effective 14 Sep 23  15  pages  1.8MB
VCX,13/09/2023  4:36 PM,,Notification regarding unquoted securities - VCX  6  pages  28.6KB
URF,13/09/2023  4:36 PM,,Weekly NAV Estimate  1  page  188.1KB
TON,13/09/2023  4:36 PM,,Half Yearly Report and Accounts  18  pages  1.3MB
EMD,13/09/2023  4:35 PM,,Notice to Ineligible Shareholders of Entitlement Offer  1  page  242.4KB
GTR,13/09/2023  4:34 PM,,Application for quotation of securities - GTR  6  pages  28.8KB
BOT,13/09/2023  4:34 PM,,Notification regarding unquoted securities - BOT  8  pages  34.8KB
CTW,13/09/2023  4:34 PM,,CitiFirst CWY SFI MINIs Dividend  1  page  101.6KB
PIC,13/09/2023  4:33 PM,,Daily Net Tangible Asset Statement  1  page  225.4KB
CTW,13/09/2023  4:31 PM,,CitiFirst MINIs Stop Loss Trigger Event 13 Sep 2023  1  page  106.6KB
APZ,13/09/2023  4:31 PM,,Becoming a substantial holder  8  pages  335.0KB
ADV,13/09/2023  4:28 PM,,Cen Can Expo Presentation  20  pages  5.5MB
AUT,13/09/2023  4:28 PM,,Becoming a substantial holder  3  pages  83.0KB
WWG,13/09/2023  4:27 PM,,Notification regarding unquoted securities - WWG  7  pages  32.3KB
DMM,13/09/2023  4:26 PM,,Appendix 4G and Corporate Governance Statement  28  pages  736.1KB
SLM,13/09/2023  4:25 PM,,Change of registry address  1  page  149.0KB
KLR,13/09/2023  4:25 PM,,Half Yearly Report and Accounts  30  pages  3.7MB
CTP,13/09/2023  4:24 PM,,Notification of 2023 Annual General Meeting  1  page  80.6KB
DMM,13/09/2023  4:24 PM,,Annual Report to shareholders  71  pages  3.4MB
WBC,13/09/2023  4:22 PM,,Westpac Self-Funding Instalments over securities in CSL  1  page  78.3KB
AGY,13/09/2023  4:22 PM,,Half Year Accounts  21  pages  1.2MB
EEG,13/09/2023  4:22 PM,,Half Yearly Report and Accounts  35  pages  4.3MB
PUR,13/09/2023  4:18 PM,,Release of Escrow  1  page  295.5KB
UBI,13/09/2023  4:16 PM,,Change of Director's Interest Notice  3  pages  591.8KB
EXR,13/09/2023  4:16 PM,,Target Market Determination  4  pages  138.0KB
HCH,13/09/2023  4:16 PM,,Change of registry address notification  1  page  270.3KB
SHL,13/09/2023  4:15 PM,,Change of Director's Interest Notice  5  pages  407.3KB
ALX,13/09/2023  4:12 PM,,Change of Director's Interest Notice - Andrew Cook  2  pages  241.9KB
SHL,13/09/2023  4:12 PM,,Change of Director's Interest Notice  6  pages  414.0KB
EZL,13/09/2023  4:08 PM,,Change of Registry Address Notification  1  page  86.6KB
PNM,13/09/2023  4:08 PM,,Notification regarding unquoted securities - PNM  6  pages  27.9KB
VUK,13/09/2023  4:03 PM,,Transaction in Own Shares and CDIs  13  pages  1.1MB
ANL,13/09/2023  4:02 PM,,Notification regarding unquoted securities - ANL  10  pages  48.1KB
HFR,13/09/2023  4:02 PM,,Initial Director's Interest Notice  2  pages  171.5KB
FPR,13/09/2023  4:01 PM,,Ceasing to be a substantial holder  3  pages  171.9KB
SHJ,13/09/2023  4:01 PM,,Form 603 Notice of initial substantial holder - iolite  3  pages  614.0KB
VAL,13/09/2023  3:58 PM,,Becoming a substantial holder for FTL  3  pages  793.9KB
FTL,13/09/2023  3:58 PM,,Becoming a substantial holder from VAL  3  pages  793.9KB
AV1,13/09/2023  3:57 PM,,Response to ASX Query  15  pages  980.3KB
DAF,13/09/2023  3:54 PM,,Ceasing to be a substantial holder  2  pages  124.5KB
ALM,13/09/2023  3:53 PM,,Change in substantial holding  1  page  264.4KB
LAU,13/09/2023  3:51 PM,,Change of Director's Interest Notice  3  pages  232.5KB
NVO,13/09/2023  3:51 PM,,Initial Director's Interest Notice  2  pages  142.6KB
NVO,13/09/2023  3:50 PM,,Initial Director's Interest Notice  2  pages  142.5KB
TCG,13/09/2023  3:48 PM,,Half Year Accounts  25  pages  2.3MB
NVO,13/09/2023  3:48 PM,,Initial Director's Interest Notice  2  pages  143.2KB
NVO,13/09/2023  3:46 PM,,Initial Director's Interest Notice  2  pages  142.6KB
NVO,13/09/2023  3:44 PM,,Initial Director's Interest Notice  2  pages  142.5KB
GPR,13/09/2023  3:44 PM,,Half Year Accounts  27  pages  812.4KB
IFT,13/09/2023  3:39 PM,,Infratil Infrastructure Bond Exchange Offer closes  11  pages  1.0MB
BGT,13/09/2023  3:39 PM,,Form 603 - Notice of Initial Substantial Holder  2  pages  390.5KB
TTM,13/09/2023  3:38 PM,,Half Yearly Report and Accounts  34  pages  5.8MB
SPR,13/09/2023  3:35 PM,,Change in substantial holding from MUFG  31  pages  909.3KB
MTS,13/09/2023  3:33 PM,,Ceasing to be a substantial holder from MUFG  7  pages  835.4KB
LTR,13/09/2023  3:33 PM,,Becoming a substantial holder  13  pages  849.5KB
AMM,13/09/2023  3:32 PM,,Half Yearly Report and Accounts  25  pages  3.0MB
BSE,13/09/2023  3:14 PM,,Update - Dividend/Distribution - BSE  5  pages  29.2KB
MEG,13/09/2023  3:12 PM,,Half Yearly Report and Accounts - 30 June 2023  31  pages  5.9MB
AD8,13/09/2023  3:11 PM,,Response to ASX query  4  pages  253.8KB
ANZ,13/09/2023  3:08 PM,,ANZ Key Dates 2024  1  page  117.6KB
WA1,13/09/2023  3:05 PM,,Notice of General Meeting  16  pages  355.1KB
VNG,13/09/2023  3:04 PM,,VNGS Update - August 2023  2  pages  364.3KB
CTW,13/09/2023  3:02 PM,,CitiFirst CSL Instalments Dividend Final Amount  1  page  100.0KB
XRO,13/09/2023  3:02 PM,,Application for quotation of securities - XRO  15  pages  49.0KB
3DP,13/09/2023  3:01 PM,,Extension of Share Purchase Plan closing date  1  page  140.0KB
ABX,13/09/2023  2:59 PM,,Notification regarding unquoted securities - ABX  5  pages  26.0KB
CUV,13/09/2023  2:58 PM,,CLINUVEL Confirms AGM Date  2  pages  125.1KB
ABX,13/09/2023  2:57 PM,,Section 708A Cleansing Statement  1  page  301.6KB
CTW,13/09/2023  2:57 PM,,CitiFirst CSL Instalment MINIs Dividend Final Amount  1  page  100.6KB
ABX,13/09/2023  2:52 PM,,Application for quotation of securities - ABX  6  pages  27.7KB
FCL,13/09/2023  2:48 PM,,Change of Director's Interest Notice  2  pages  207.4KB
FCL,13/09/2023  2:48 PM,,Change of Director's Interest Notice  3  pages  265.6KB
CTW,13/09/2023  2:44 PM,,CitiFirst CSL SFI MINIs Dividend Final Amount  1  page  101.8KB
CTW,13/09/2023  2:41 PM,,CitiFIrst CSL SFIs Dividend Final Amount  1  page  101.6KB
EVT,13/09/2023  2:39 PM,,Notification of cessation of securities - EVT  4  pages  23.8KB
DMP,13/09/2023  2:39 PM,,Announcement Regarding 2023 Annual General Meeting  1  page  68.8KB
MRR,13/09/2023  2:39 PM,,Change of Director's Interest Notice - GW  3  pages  192.2KB
NBI,13/09/2023  2:34 PM,,Daily NTA for 12.09.2023  1  page  128.8KB
ACQ,13/09/2023  2:33 PM,,Net Tangible Asset Backing  2  pages  249.2KB
XAM,13/09/2023  2:33 PM,,Interim Report - June 2023  41  pages  2.5MB
NST,13/09/2023  2:32 PM,,Date of AGM and Closing of Director Nominations  1  page  197.8KB
BMO,13/09/2023  2:29 PM,,Half Yearly Report and Accounts  23  pages  501.4KB
SNX,13/09/2023  2:29 PM,,Half Year Accounts  27  pages  424.1KB
TAL,13/09/2023  2:29 PM,,Change in Substantial Holding  3  pages  202.3KB
TMH,13/09/2023  2:24 PM,,Annual General Meeting nominations  1  page  204.3KB
FTL,13/09/2023  2:19 PM,,Change of Director's Interest Notice  3  pages  200.6KB
FPH,13/09/2023  2:15 PM,,Ongoing Disclosure Notices - Options & PSRs  8  pages  301.3KB
TAL,13/09/2023  2:15 PM,,Change of Director's Interest Notice - GR  3  pages  188.5KB
ETM,13/09/2023  2:14 PM,,Half Yearly Report and Accounts  23  pages  1.0MB
SKC,13/09/2023  2:10 PM,,ISSUE OF RESTRICTED SHARE RIGHTS UNDER THE SKYCITY PIP  2  pages  331.9KB
FTL,13/09/2023  2:08 PM,,Change in substantial holding  2  pages  63.3KB
EBG,13/09/2023  2:07 PM,,Issue of shares under Dividend Reinvestment Plan  1  page  22.1KB
EBG,13/09/2023  2:03 PM,,Application for quotation of securities - EBG  6  pages  27.1KB
KAT,13/09/2023  2:02 PM,,Net Tangible Asset Backing 31 August 2023  2  pages  1.7MB
PTL,13/09/2023  1:57 PM,,Becoming a substantial holder  5  pages  350.5KB
PTL,13/09/2023  1:57 PM,,Investor presentation  29  pages  1.3MB
PTL,13/09/2023  1:57 PM,,Divestment of consumer products business  9  pages  584.5KB
NXL,13/09/2023  1:48 PM,,Director Retirement  2  pages  185.7KB
MVL,13/09/2023  1:48 PM,,Half Year Accounts  21  pages  1.4MB
CEL,13/09/2023  1:42 PM,,Half Year Accounts 30 June 2023  42  pages  2.8MB
AHF,13/09/2023  1:41 PM,,Chair Appointment/Resignation  1  page  195.6KB
BRX,13/09/2023  1:39 PM,,Notification of Change of Registry  1  page  252.2KB
SPR,13/09/2023  1:36 PM,,2023 Precious Metals Summit Beaver Creek Presentation  16  pages  4.2MB
CVB,13/09/2023  1:28 PM,,Date of Annual General Meeting & Director Nomination Cutoff  1  page  847.5KB
FPH,13/09/2023  1:28 PM,,Notification regarding unquoted securities - FPH  8  pages  32.9KB
FPH,13/09/2023  1:26 PM,,Notification regarding unquoted securities - FPH  8  pages  32.0KB
FPH,13/09/2023  1:24 PM,,Notification regarding unquoted securities - FPH  7  pages  30.3KB
WWI,13/09/2023  1:24 PM,,Notification regarding unquoted securities - WWI  5  pages  26.2KB
TMR,13/09/2023  1:24 PM,,Trading Halt  2  pages  211.7KB
WWI,13/09/2023  1:24 PM,,Successful Placement - SBC Global Investment  2  pages  647.2KB
DLM,13/09/2023  1:23 PM,,Half Year Accounts  16  pages  1.2MB
ECP,13/09/2023  1:18 PM,,Change of Director's Interest Notice - SB  2  pages  5.8KB
ECP,13/09/2023  1:17 PM,,Change of Director's Interest Notice - DC  2  pages  5.6KB
ECP,13/09/2023  1:16 PM,,Change of Director's Interest Notice - Md  2  pages  5.6KB
BRK,13/09/2023  1:16 PM,,Half Year Accounts  41  pages  1.8MB
ADX,13/09/2023  1:10 PM,,Half-Year Financial Report - June 2023  45  pages  2.2MB
EOL,13/09/2023  1:08 PM,,Final Director's Interest Notice - Vaughan Busby  2  pages  874.1KB
EOL,13/09/2023  1:07 PM,,Resignation of Director - Vaughan Busby  1  page  650.4KB
AIZ,13/09/2023  1:07 PM,,Air New Zealand Investor Update (Op Stats) July 2023  8  pages  370.5KB
TMR,13/09/2023  1:04 PM,,Pause in Trading  1  page  119.7KB
FPC,13/09/2023  1:03 PM,,Notification of cessation of securities - FPC  4  pages  23.8KB
TKM,13/09/2023  1:02 PM,,Notice under Section 708A(5)(e)  1  page  110.6KB
EBO,13/09/2023  1:02 PM,,NZX Capital Change Notice  2  pages  168.8KB
TKM,13/09/2023  1:00 PM,,Application for quotation of securities - TKM  6  pages  27.7KB
EBO,13/09/2023  12:56 PM,,Application for quotation of securities - EBO  7  pages  29.9KB
MLO,13/09/2023  12:49 PM,,mFund - Distribution - MLO02  1  page  208.3KB
MLO,13/09/2023  12:49 PM,,mFund - Monthly Redemption Report - MLO02  1  page  207.9KB
KAP,13/09/2023  12:47 PM,,mFund - Monthly Redemption Report - KAP01  1  page  210.1KB
GCC,13/09/2023  12:47 PM,,mFund - Monthly Redemption Report - GCC01  1  page  212.4KB
CE1,13/09/2023  12:46 PM,,Half Year Accounts  30  pages  2.7MB
BAM,13/09/2023  12:46 PM,,mFund - Distribution - BAM03  1  page  217.1KB
BAM,13/09/2023  12:45 PM,,mFund - Distribution - BAM04  1  page  217.1KB
BAM,13/09/2023  12:45 PM,,mFund - Distribution - BAM05  1  page  217.1KB
BAM,13/09/2023  12:44 PM,,mFund - Distribution - BAM06  1  page  217.1KB
BAM,13/09/2023  12:44 PM,,mFund - Monthly Redemption Report - BAM04  1  page  216.4KB
BAM,13/09/2023  12:43 PM,,mFund - Monthly Redemption Report - BAM05  1  page  216.4KB
BAM,13/09/2023  12:43 PM,,mFund - Monthly Redemption Report - BAM03  1  page  216.4KB
BAM,13/09/2023  12:43 PM,,mFund - Monthly Redemption Report - BAM06  1  page  216.4KB
ALH,13/09/2023  12:42 PM,,mFund - Monthly Redemption Report - ALH03  1  page  212.2KB
ALH,13/09/2023  12:42 PM,,mFund - Monthly Redemption Report - ALH02  1  page  212.2KB
IXR,13/09/2023  12:42 PM,,Change of registry address notification  1  page  111.2KB
ALH,13/09/2023  12:41 PM,,mFund - Monthly Redemption Report - ALH01  1  page  212.2KB
ZNC,13/09/2023  12:41 PM,,Response to ASX 3Y Query  4  pages  716.2KB
CNB,13/09/2023  12:38 PM,,s708A Cleansing Notice - Issue of Shares  1  page  204.2KB
AZS,13/09/2023  12:38 PM,,Change of registry address notification  1  page  154.1KB
CNB,13/09/2023  12:35 PM,,Application for quotation of securities - CNB  6  pages  27.7KB
RWD,13/09/2023  12:32 PM,,Half Yearly Report and Accounts  21  pages  1.2MB
ENV,13/09/2023  12:26 PM,,Half Yearly Report and Accounts  20  pages  1.3MB
PCI,13/09/2023  12:26 PM,,Daily Net Tangible Asset Statement  1  page  177.2KB
ANG,13/09/2023  12:17 PM,,AGM Webcast Details  2  pages  148.6KB
CWP,13/09/2023  12:15 PM,,Qattro Built Pty Ltd  1  page  148.4KB
AZJ,13/09/2023  12:06 PM,,Retirement of Director Sam Lewis  2  pages  249.4KB
GAS,13/09/2023  12:04 PM,,Change in substantial holding  3  pages  1.1MB
DYL,13/09/2023  12:03 PM,,Bell Potter Emerging Leaders Conference 2023  29  pages  3.4MB
PRS,13/09/2023  11:59 AM,,Interim Financial Report - Half Year Ended 30 June 2023  24  pages  2.6MB
