ASX Code,Date,Price sens.,Headline
EEL,27/01/2026  7:02 pm,Â,Change of Director's Interest Notice (x3)  6  pages  295.7KB
NVU,27/01/2026  7:02 pm,Â,Notification regarding unquoted securities - NVU  7  pages  22.4KB
NVU,27/01/2026  6:59 pm,Â,Application for quotation of securities - NVU  6  pages  18.3KB
NVU,27/01/2026  6:56 pm,Â,Application for quotation of securities - NVU  6  pages  18.6KB
EEL,27/01/2026  6:56 pm,Â,Notification regarding unquoted securities - EEL  6  pages  19.6KB
TIO,27/01/2026  6:56 pm,Â,Initial Director's Interest Notice  2  pages  236.4KB
TIO,27/01/2026  6:56 pm,Â,Final Director's Interest Notice  2  pages  229.1KB
PVE,27/01/2026  6:55 pm,Â,Investor Update - January 2026  16  pages  3.4MB
NVU,27/01/2026  6:54 pm,Â,"Capital Raise Completion, Options Exercise & Cleansing  2  pages  221.1KB"
HT8,27/01/2026  6:50 pm,,Quarterly Activities/Appendix 4C Cash Flow Report  8  pages  1.3MB
MKR,27/01/2026  6:42 pm,Â,Cleansing Notice  1  page  218.8KB
MKR,27/01/2026  6:42 pm,Â,Application for quotation of securities - MKR  6  pages  18.3KB
WAA,27/01/2026  6:41 pm,Â,Change in substantial holding for SGI  6  pages  426.3KB
SGI,27/01/2026  6:41 pm,Â,Change in substantial holding from WMI/WAA/WAM/WAX  6  pages  426.3KB
WMI,27/01/2026  6:41 pm,Â,Change in substantial holding for SGI  6  pages  426.3KB
WAX,27/01/2026  6:41 pm,Â,Change in substantial holding for SGI  6  pages  426.3KB
WAM,27/01/2026  6:41 pm,Â,Change in substantial holding for SGI  6  pages  426.3KB
MM8,27/01/2026  6:39 pm,Â,Change of Director's Interest Notice x 3  9  pages  448.7KB
IYL,27/01/2026  6:34 pm,Â,DISTRIBUTION DATES  3  pages  110.9KB
BIL,27/01/2026  6:34 pm,Â,DISTRIBUTION DATES  3  pages  110.9KB
ISE,27/01/2026  6:34 pm,Â,DISTRIBUTION DATES  3  pages  110.9KB
ICM,27/01/2026  6:34 pm,Â,DISTRIBUTION DATES  3  pages  110.9KB
PEC,27/01/2026  6:33 pm,,Quarterly Activities/Appendix 5B Cash Flow Report  20  pages  1.7MB
WMI,27/01/2026  6:25 pm,Â,Becoming a substantial holder for EDU  5  pages  310.0KB
EDU,27/01/2026  6:25 pm,Â,Becoming a substantial holder from WMI  5  pages  310.0KB
CLE,27/01/2026  6:15 pm,Â,Results of General Meeting  2  pages  246.9KB
PAR,27/01/2026  6:04 pm,Â,Application for quotation of securities - PAR  6  pages  18.2KB
GUE,27/01/2026  6:02 pm,Â,Change of Director's Interest Notice  2  pages  294.1KB
GUE,27/01/2026  6:02 pm,Â,Section 708A Notice  1  page  179.0KB
GUE,27/01/2026  5:59 pm,Â,Application for quotation of securities - GUE  6  pages  18.8KB
ETM,27/01/2026  5:56 pm,Â,Application for quotation of securities - ETM  6  pages  18.1KB
AAJ,27/01/2026  5:52 pm,Â,S708A Cleansing Notice  1  page  165.8KB
WAF,27/01/2026  5:52 pm,Â,Ceasing to be a substantial holder from MUFG  13  pages  980.2KB
AAJ,27/01/2026  5:50 pm,Â,Application for quotation of securities - AAJ  6  pages  18.3KB
GUE,27/01/2026  5:49 pm,Â,Becoming a substantial holder from MUFG  9  pages  524.5KB
ASM,27/01/2026  5:46 pm,Â,Becoming a substantial holder from MUFG  34  pages  574.7KB
TZL,27/01/2026  5:46 pm,,Quarterly Activities/Appendix 4C Cash Flow Report  7  pages  389.9KB
GRV,27/01/2026  5:45 pm,,Quarterly Activities/Appendix 5B Cash Flow Report  18  pages  3.9MB
PVE,27/01/2026  5:44 pm,,Quarterly Activities/Appendix 5B Cash Flow Report  14  pages  1.1MB
SXL,27/01/2026  5:38 pm,Â,Change in substantial holding  3  pages  275.9KB
4DX,27/01/2026  5:37 pm,Â,Change in substantial holding  14  pages  590.7KB
ARB,27/01/2026  5:33 pm,Â,Ceasing to be a substantial holder  4  pages  244.3KB
FAL,27/01/2026  5:32 pm,Â,Notification regarding unquoted securities - FAL  9  pages  28.2KB
AEL,27/01/2026  5:32 pm,Â,Becoming a substantial holder  4  pages  275.5KB
HTM,27/01/2026  5:24 pm,Â,Appendix 3Y x 2  5  pages  356.9KB
XRF,27/01/2026  5:20 pm,,XRF to open office in India  2  pages  225.5KB
TBN,27/01/2026  5:16 pm,Â,Change of Director's Interest Notice - Sheffield  3  pages  288.6KB
TBN,27/01/2026  5:15 pm,Â,Change of Director's Interest Notice - Dalton  3  pages  291.0KB
